game_date,away_team,home_team,away_abbr,home_abbr,away_pitcher,home_pitcher,start_time,book_count,books_with_current,books_with_open,home_no_vig_avg,away_no_vig_avg,home_no_vig_median,away_no_vig_median,home_no_vig_open_avg,away_no_vig_open_avg,home_no_vig_open_median,away_no_vig_open_median,source_url
2024-07-04,Boston Red Sox,Miami Marlins,BOS,MIA,N. Pivetta,K. Tyler,2024-07-04T17:10:00,5,5,5,0.409,0.591,0.4088,0.5912,0.4008,0.5992,0.4009,0.5991,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-04
2024-07-04,Detroit Tigers,Minnesota Twins,DET,MIN,K. Maeda,B. Ober,2024-07-04T17:10:00,5,5,5,0.6217,0.3783,0.622,0.378,0.6306,0.3694,0.6301,0.3699,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-04
2024-07-04,Philadelphia Phillies,Chicago Cubs,PHI,CHC,C. Sanchez,J. Taillon,2024-07-04T18:20:00,5,5,5,0.4609,0.5391,0.4592,0.5408,0.45,0.55,0.4474,0.5526,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-04
2024-07-04,San Diego Padres,Texas Rangers,SD,TEX,M. King,M. Scherzer,2024-07-04T18:35:00,5,5,5,0.5146,0.4854,0.5108,0.4892,0.5382,0.4618,0.5328,0.4672,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-04
2024-07-04,Los Angeles Angels,Oakland Athletics,LAA,OAK,R. Contreras,J. Sears,2024-07-04T20:07:00,5,5,5,0.5117,0.4883,0.5108,0.4892,0.5135,0.4865,0.5108,0.4892,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-04
2024-07-04,Baltimore Orioles,Seattle Mariners,BAL,SEA,C. Burnes,B. Miller,2024-07-04T20:10:00,5,5,5,0.4223,0.5777,0.4176,0.5824,0.4317,0.5683,0.4344,0.5656,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-04
2024-07-04,San Francisco Giants,Atlanta Braves,SF,ATL,L. Webb,C. Morton,2024-07-04T23:20:00,5,5,5,0.5439,0.4561,0.5427,0.4573,0.5152,0.4848,0.5108,0.4892,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-04
2024-07-04,Milwaukee Brewers,Colorado Rockies,MIL,COL,T. Myers,C. Quantrill,2024-07-05T00:10:00,5,5,5,0.4439,0.5561,0.4474,0.5526,0.4274,0.5726,0.4258,0.5742,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-04
2024-07-04,Tampa Bay Rays,Kansas City Royals,TB,KC,Z. Eflin,A. Marsh,2024-07-05T00:10:00,5,5,5,0.4952,0.5048,0.4957,0.5043,0.4574,0.5426,0.4573,0.5427,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-04
2024-07-04,Arizona Diamondbacks,Los Angeles Dodgers,AZ,LAD,Z. Gallen,L. Knack,2024-07-05T01:10:00,5,5,5,0.5135,0.4865,0.5108,0.4892,0.5586,0.4414,0.5564,0.4436,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-04
2024-07-05,Los Angeles Angels,Chicago Cubs,LAA,CHC,G. Canning,J. Steele,2024-07-05T18:20:00,5,5,5,0.6335,0.3665,0.6386,0.3614,0.6243,0.3757,0.6234,0.3766,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-05
2024-07-05,New York Mets,Pittsburgh Pirates,NYM,PIT,L. Severino,P. Skenes,2024-07-05T22:40:00,5,5,5,0.5508,0.4492,0.5605,0.4395,0.531,0.469,0.5325,0.4675,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-05
2024-07-05,St. Louis Cardinals,Washington Nationals,STL,WSN,S. Gray,P. Corbin,2024-07-05T22:45:00,5,5,5,0.4063,0.5937,0.4035,0.5965,0.3777,0.6223,0.3775,0.6225,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-05
2024-07-05,Boston Red Sox,New York Yankees,BOS,NYY,T. Houck,N. Cortes,2024-07-05T23:05:00,5,5,5,0.5655,0.4345,0.5635,0.4365,0.5612,0.4388,0.562,0.438,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-05
2024-07-05,San Francisco Giants,Cleveland Guardians,SF,CLE,E. Miller,T. Bibee,2024-07-05T23:10:00,5,5,5,0.6242,0.3758,0.6225,0.3775,0.6089,0.3911,0.6068,0.3932,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-05
2024-07-05,Chicago White Sox,Miami Marlins,CWS,MIA,D. Thorpe,B. Hoeing,2024-07-05T23:10:00,5,5,5,0.5557,0.4443,0.5583,0.4417,0.5105,0.4895,0.5108,0.4892,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-05
2024-07-05,Detroit Tigers,Cincinnati Reds,DET,CIN,R. Olson,C. Spiers,2024-07-05T23:15:00,5,5,5,0.5596,0.4404,0.5427,0.4573,0.5096,0.4904,0.5108,0.4892,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-05
2024-07-05,Philadelphia Phillies,Atlanta Braves,PHI,ATL,A. Nola,M. Fried,2024-07-05T23:20:00,5,5,5,0.5593,0.4407,0.5605,0.4395,0.5583,0.4417,0.5564,0.4436,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-05
2024-07-05,Tampa Bay Rays,Texas Rangers,TB,TEX,S. Baz,M. Lorenzen,2024-07-06T00:05:00,5,5,5,0.5034,0.4966,0.4892,0.5108,0.5213,0.4787,0.5217,0.4783,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-05
2024-07-05,Houston Astros,Minnesota Twins,HOU,MIN,S. Dubin,P. Lopez,2024-07-06T00:10:00,5,5,5,0.5778,0.4222,0.5776,0.4224,0.5839,0.4161,0.583,0.417,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-05
2024-07-05,Kansas City Royals,Colorado Rockies,KC,COL,C. Ragans,K. Freeland,2024-07-06T00:10:00,5,5,5,0.3805,0.6195,0.3813,0.6187,0.3754,0.6246,0.3821,0.6179,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-05
2024-07-05,Arizona Diamondbacks,San Diego Padres,AZ,SD,S. Cecconi,R. Vasquez,2024-07-06T01:40:00,5,5,5,0.483,0.517,0.4802,0.5198,0.5148,0.4852,0.5108,0.4892,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-05
2024-07-05,Baltimore Orioles,Oakland Athletics,BAL,OAK,A. Suarez,H. Harris,2024-07-06T01:40:00,5,5,5,0.4008,0.5992,0.4009,0.5991,0.3782,0.6218,0.3766,0.6234,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-05
2024-07-05,Toronto Blue Jays,Seattle Mariners,TOR,SEA,K. Gausman,L. Castillo,2024-07-06T01:40:00,5,5,5,0.5546,0.4454,0.5526,0.4474,0.5705,0.4295,0.5721,0.4279,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-05
2024-07-05,Milwaukee Brewers,Los Angeles Dodgers,MIL,LAD,A. Civale,T. Glasnow,2024-07-06T02:10:00,5,5,5,0.6507,0.3493,0.6507,0.3493,0.6305,0.3695,0.6256,0.3744,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-05
2024-07-06,Boston Red Sox,New York Yankees,BOS,NYY,J. Winckowski,G. Cole,2024-07-06T17:05:00,5,5,5,0.614,0.386,0.6155,0.3845,0.6084,0.3916,0.6067,0.3933,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-06
2024-07-06,Houston Astros,Minnesota Twins,HOU,MIN,H. Brown,J. Ryan,2024-07-06T18:10:00,5,5,5,0.5561,0.4439,0.5526,0.4474,0.5196,0.4804,0.5217,0.4783,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-06
2024-07-06,Los Angeles Angels,Chicago Cubs,LAA,CHC,T. Anderson,K. Hendricks,2024-07-06T18:20:00,5,5,5,0.58,0.42,0.5824,0.4176,0.5705,0.4295,0.5721,0.4279,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-06
2024-07-06,New York Mets,Pittsburgh Pirates,NYM,PIT,D. Peterson,B. Falter,2024-07-06T20:05:00,5,5,5,0.4478,0.5522,0.4474,0.5526,0.4457,0.5543,0.4474,0.5526,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-06
2024-07-06,St. Louis Cardinals,Washington Nationals,STL,WSN,L. Lynn,M. Gore,2024-07-06T20:05:00,5,5,5,0.5487,0.4513,0.5467,0.4533,0.5369,0.4631,0.5325,0.4675,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-06
2024-07-06,Tampa Bay Rays,Texas Rangers,TB,TEX,T. Bradley,A. Heaney,2024-07-06T20:05:00,5,5,5,0.5074,0.4926,0.5108,0.4892,0.4983,0.5017,0.5,0.5,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-06
2024-07-06,Baltimore Orioles,Oakland Athletics,BAL,OAK,C. Povich,L. Medina,2024-07-06T20:07:00,5,5,5,0.4166,0.5834,0.417,0.583,0.3828,0.6172,0.3836,0.6164,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-06
2024-07-06,Detroit Tigers,Cincinnati Reds,DET,CIN,A. Faedo,H. Greene,2024-07-06T20:10:00,5,5,5,0.5878,0.4122,0.5912,0.4088,0.5708,0.4292,0.5721,0.4279,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-06
2024-07-06,Chicago White Sox,Miami Marlins,CWS,MIA,G. Crochet,Y. Chirinos,2024-07-06T20:10:00,5,5,5,0.413,0.587,0.417,0.583,0.3977,0.6023,0.3933,0.6067,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-06
2024-07-06,San Francisco Giants,Cleveland Guardians,SF,CLE,K. Harrison,L. Allen,2024-07-06T20:10:00,5,5,5,0.5447,0.4553,0.5427,0.4573,0.5407,0.4593,0.5427,0.4573,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-06
2024-07-06,Toronto Blue Jays,Seattle Mariners,TOR,SEA,Y. Rodriguez,E. Hancock,2024-07-06T20:10:00,5,5,5,0.4981,0.5019,0.5,0.5,0.5345,0.4655,0.5325,0.4675,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-06
2024-07-06,Milwaukee Brewers,Los Angeles Dodgers,MIL,LAD,F. Peralta,J. Paxton,2024-07-06T23:15:00,5,5,5,0.5048,0.4952,0.5043,0.4957,0.5152,0.4848,0.5108,0.4892,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-06
2024-07-06,Philadelphia Phillies,Atlanta Braves,PHI,ATL,R. Suarez,S. Schwellenbach,2024-07-06T23:15:00,5,5,5,0.5256,0.4744,0.5325,0.4675,0.4918,0.5082,0.4892,0.5108,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-06
2024-07-06,Kansas City Royals,Colorado Rockies,KC,COL,S. Lugo,A. Gomber,2024-07-07T01:10:00,5,5,5,0.4157,0.5843,0.417,0.583,0.3798,0.6202,0.3836,0.6164,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-06
2024-07-06,Arizona Diamondbacks,San Diego Padres,AZ,SD,B. Pfaadt,M. Waldron,2024-07-07T01:40:00,5,5,5,0.5439,0.4561,0.5427,0.4573,0.5334,0.4666,0.5325,0.4675,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-06
2024-07-07,New York Mets,Pittsburgh Pirates,NYM,PIT,S. Manaea,L. Ortiz,2024-07-07T17:35:00,5,5,5,0.4584,0.5416,0.4573,0.5427,0.4439,0.5561,0.4474,0.5526,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-07
2024-07-07,St. Louis Cardinals,Washington Nationals,STL,WSN,K. Gibson,D. Herz,2024-07-07T17:35:00,5,5,5,0.4999,0.5001,0.5,0.5,0.4585,0.5415,0.4573,0.5427,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-07
2024-07-07,Philadelphia Phillies,Atlanta Braves,PHI,ATL,M. Mercado,R. Lopez,2024-07-07T17:35:00,5,5,5,0.5928,0.4072,0.5918,0.4082,0.6226,0.3774,0.6187,0.3813,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-07
2024-07-07,San Francisco Giants,Cleveland Guardians,SF,CLE,H. Birdsong,C. Carrasco,2024-07-07T17:40:00,5,5,5,0.549,0.451,0.5506,0.4494,0.5558,0.4442,0.5605,0.4395,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-07
2024-07-07,Chicago White Sox,Miami Marlins,CWS,MIA,J. Cannon,E. Cabrera,2024-07-07T17:40:00,5,5,5,0.5726,0.4274,0.5742,0.4258,0.5456,0.4544,0.5427,0.4573,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-07
2024-07-07,Detroit Tigers,Cincinnati Reds,DET,CIN,T. Skubal,G. Ashcraft,2024-07-07T17:40:00,5,5,5,0.4691,0.5309,0.4474,0.5526,0.43,0.57,0.4344,0.5656,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-07
2024-07-07,Houston Astros,Minnesota Twins,HOU,MIN,S. Arrighetti,S. Woods Richardson,2024-07-07T18:10:00,5,5,5,0.5748,0.4252,0.5745,0.4255,0.5443,0.4557,0.5427,0.4573,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-07
2024-07-07,Los Angeles Angels,Chicago Cubs,LAA,CHC,J. Soriano,H. Wesneski,2024-07-07T18:20:00,5,5,5,0.5764,0.4236,0.5745,0.4255,0.563,0.437,0.5635,0.4365,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-07
2024-07-07,Tampa Bay Rays,Texas Rangers,TB,TEX,Z. Littell,N. Eovaldi,2024-07-07T18:35:00,5,5,5,0.5518,0.4482,0.5526,0.4474,0.5535,0.4465,0.5526,0.4474,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-07
2024-07-07,Kansas City Royals,Colorado Rockies,KC,COL,B. Singer,T. Gordon,2024-07-07T19:10:00,5,5,5,0.3962,0.6038,0.3933,0.6067,0.4229,0.5771,0.4176,0.5824,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-07
2024-07-07,Baltimore Orioles,Oakland Athletics,BAL,OAK,G. Rodriguez,M. Spence,2024-07-07T20:07:00,5,5,5,0.3842,0.6158,0.3845,0.6155,0.3648,0.6352,0.3656,0.6344,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-07
2024-07-07,Arizona Diamondbacks,San Diego Padres,AZ,SD,R. Nelson,D. Cease,2024-07-07T20:10:00,5,5,5,0.6098,0.3902,0.6097,0.3903,0.6061,0.3939,0.6067,0.3933,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-07
2024-07-07,Toronto Blue Jays,Seattle Mariners,TOR,SEA,J. Berrios,G. Kirby,2024-07-07T20:10:00,5,5,5,0.5741,0.4259,0.5745,0.4255,0.5806,0.4194,0.5824,0.4176,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-07
2024-07-07,Milwaukee Brewers,Los Angeles Dodgers,MIL,LAD,D. Keuchel,J. Wilson,2024-07-07T20:10:00,5,5,5,0.6077,0.3923,0.6067,0.3933,0.6147,0.3853,0.616,0.384,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-07
2024-07-07,Boston Red Sox,New York Yankees,BOS,NYY,K. Crawford,L. Gil,2024-07-07T23:10:00,5,5,5,0.5463,0.4537,0.5427,0.4573,0.5922,0.4078,0.5918,0.4082,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-07
2024-07-08,New York Mets,Pittsburgh Pirates,NYM,PIT,C. Scott,M. Keller,2024-07-08T16:35:00,5,5,5,0.5252,0.4748,0.5242,0.4758,0.5086,0.4914,0.5108,0.4892,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-08
2024-07-08,St. Louis Cardinals,Washington Nationals,STL,WSN,M. Mikolas,M. Parker,2024-07-08T20:05:00,5,5,5,0.5182,0.4818,0.5154,0.4846,0.5079,0.4921,0.5043,0.4957,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-08
2024-07-08,Cleveland Guardians,Detroit Tigers,CLE,DET,G. Williams,K. Montero,2024-07-08T22:40:00,5,5,5,0.4355,0.5645,0.4365,0.5635,0.4257,0.5743,0.4255,0.5745,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-08
2024-07-08,Colorado Rockies,Cincinnati Reds,COL,CIN,R. Feltner,A. Abbott,2024-07-08T23:10:00,5,5,5,0.6026,0.3974,0.6038,0.3962,0.6291,0.3709,0.6301,0.3699,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-08
2024-07-08,Minnesota Twins,Chicago White Sox,MIN,CWS,C. Paddack,C. Flexen,2024-07-09T00:10:00,5,5,5,0.3465,0.6535,0.3425,0.6575,0.3727,0.6273,0.3721,0.6279,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-08
2024-07-08,Texas Rangers,Los Angeles Angels,TEX,LAA,J. Gray,D. Daniel,2024-07-09T01:38:00,5,5,5,0.4154,0.5846,0.417,0.583,0.4363,0.5637,0.4365,0.5635,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-08
2024-07-08,Atlanta Braves,Arizona Diamondbacks,ATL,AZ,M. Fried,B. Pfaadt,2024-07-09T01:40:00,5,5,5,0.4817,0.5183,0.4802,0.5198,0.445,0.555,0.4474,0.5526,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-08
2024-07-09,Chicago Cubs,Baltimore Orioles,CHC,BAL,J. Taillon,D. Kremer,2024-07-09T22:35:00,5,5,5,0.6291,0.3709,0.6256,0.3744,0.5815,0.4185,0.583,0.417,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-09
2024-07-09,Cleveland Guardians,Detroit Tigers,CLE,DET,B. Lively,K. Maeda,2024-07-09T22:40:00,5,5,5,0.4355,0.5645,0.4365,0.5635,0.4253,0.5747,0.4279,0.5721,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-09
2024-07-09,Los Angeles Dodgers,Philadelphia Phillies,LAD,PHI,B. Miller,Z. Wheeler,2024-07-09T22:40:00,5,5,5,0.5926,0.4074,0.5918,0.4082,0.5647,0.4353,0.5635,0.4365,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-09
2024-07-09,New York Yankees,Tampa Bay Rays,NYY,TB,C. Rodon,R. Pepiot,2024-07-09T22:50:00,5,5,5,0.4774,0.5226,0.4783,0.5217,0.4687,0.5313,0.4675,0.5325,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-09
2024-07-09,Colorado Rockies,Cincinnati Reds,COL,CIN,C. Quantrill,N. Lodolo,2024-07-09T23:10:00,5,5,5,0.6341,0.3659,0.6369,0.3631,0.6019,0.3981,0.6042,0.3958,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-09
2024-07-09,Oakland Athletics,Boston Red Sox,OAK,BOS,J. Estes,B. Bello,2024-07-09T23:10:00,5,5,5,0.6479,0.3521,0.6507,0.3493,0.6244,0.3756,0.6234,0.3766,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-09
2024-07-09,Washington Nationals,New York Mets,WSN,NYM,J. Irvin,J. Quintana,2024-07-09T23:10:00,5,5,5,0.5583,0.4417,0.5605,0.4395,0.5516,0.4484,0.5526,0.4474,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-09
2024-07-09,Pittsburgh Pirates,Milwaukee Brewers,PIT,MIL,J. Fleming,C. Rea,2024-07-10T00:10:00,5,5,5,0.5951,0.4049,0.5934,0.4066,0.5975,0.4025,0.5985,0.4015,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-09
2024-07-09,Miami Marlins,Houston Astros,MIA,HOU,R. Munoz,J. Bloss,2024-07-10T00:10:00,5,5,5,0.6216,0.3784,0.6225,0.3775,0.6357,0.3643,0.6369,0.3631,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-09
2024-07-09,Texas Rangers,Los Angeles Angels,TEX,LAA,M. Scherzer,R. Contreras,2024-07-10T01:38:00,5,5,5,0.3808,0.6192,0.3836,0.6164,0.4021,0.5979,0.4009,0.5991,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-09
2024-07-09,Seattle Mariners,San Diego Padres,SEA,SD,L. Gilbert,A. Mazur,2024-07-10T01:40:00,5,5,5,0.442,0.558,0.4417,0.5583,0.4295,0.5705,0.4279,0.5721,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-09
2024-07-09,Atlanta Braves,Arizona Diamondbacks,ATL,AZ,B. Elder,Y. Diaz,2024-07-10T01:40:00,5,5,5,0.4852,0.5148,0.4892,0.5108,0.3449,0.6551,0.3419,0.6581,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-09
2024-07-09,Toronto Blue Jays,San Francisco Giants,TOR,SF,Y. Kikuchi,B. Snell,2024-07-10T01:45:00,5,5,5,0.5486,0.4514,0.5526,0.4474,0.5407,0.4593,0.5427,0.4573,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-09
2024-07-10,Kansas City Royals,St. Louis Cardinals,KC,STL,A. Marsh,A. Pallante,2024-07-10T17:45:00,9,9,9,0.5484,0.4516,0.5217,0.4783,0.5439,0.4561,0.5217,0.4783,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-10
2024-07-10,Minnesota Twins,Chicago White Sox,MIN,CWS,P. Lopez,D. Thorpe,2024-07-10T18:10:00,9,9,9,0.3934,0.6066,0.4082,0.5918,0.4027,0.5973,0.4009,0.5991,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-10
2024-07-10,Chicago Cubs,Baltimore Orioles,CHC,BAL,S. Imanaga,C. Burnes,2024-07-10T22:35:00,5,5,5,0.617,0.383,0.6164,0.3836,0.5986,0.4014,0.5991,0.4009,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-10
2024-07-10,Cleveland Guardians,Detroit Tigers,CLE,DET,T. Bibee,R. Olson,2024-07-10T22:40:00,5,5,5,0.4292,0.5708,0.4279,0.5721,0.4348,0.5652,0.4344,0.5656,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-10
2024-07-10,Seattle Mariners,San Diego Padres,SEA,SD,B. Miller,M. King,2024-07-10T22:40:00,5,5,5,0.5701,0.4299,0.5707,0.4293,0.55,0.45,0.5526,0.4474,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-10
2024-07-10,New York Yankees,Tampa Bay Rays,NYY,TB,M. Stroman,Z. Eflin,2024-07-10T22:50:00,5,5,5,0.5252,0.4748,0.5261,0.4739,0.4948,0.5052,0.5,0.5,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-10
2024-07-10,Los Angeles Dodgers,Philadelphia Phillies,LAD,PHI,G. Stone,C. Sanchez,2024-07-10T23:05:00,5,5,5,0.5505,0.4495,0.5526,0.4474,0.536,0.464,0.5427,0.4573,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-10
2024-07-10,Colorado Rockies,Cincinnati Reds,COL,CIN,K. Freeland,F. Montas Jr,2024-07-10T23:10:00,5,5,5,0.634,0.366,0.6344,0.3656,0.6183,0.3817,0.6187,0.3813,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-10
2024-07-10,Washington Nationals,New York Mets,WSN,NYM,P. Corbin,L. Severino,2024-07-10T23:10:00,5,5,5,0.6425,0.3575,0.6444,0.3556,0.6355,0.3645,0.6309,0.3691,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-10
2024-07-10,Oakland Athletics,Boston Red Sox,OAK,BOS,J. Sears,N. Pivetta,2024-07-10T23:10:00,5,5,5,0.6369,0.3631,0.6369,0.3631,0.6305,0.3695,0.6279,0.3721,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-10
2024-07-10,Pittsburgh Pirates,Milwaukee Brewers,PIT,MIL,M. Perez,T. Myers,2024-07-11T00:10:00,5,5,5,0.5922,0.4078,0.5918,0.4082,0.5787,0.4213,0.579,0.421,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-10
2024-07-10,Miami Marlins,Houston Astros,MIA,HOU,T. Rogers,R. Blanco,2024-07-11T00:10:00,5,5,5,0.6778,0.3222,0.6758,0.3242,0.6611,0.3389,0.6636,0.3364,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-10
2024-07-10,Texas Rangers,Los Angeles Angels,TEX,LAA,M. Lorenzen,G. Canning,2024-07-11T01:38:00,5,5,5,0.4659,0.5341,0.4573,0.5427,0.432,0.568,0.4322,0.5678,https://www.sportsbookreview.com/betting-odds/mlb-baseball/money-line/full-game/?date=2024-07-10
