season,variant,game_pk,game_date,game_id,away,home,away_score_model,home_score_model,model_edge,predicted_winner,actual_winner,winner_correct,away_run_projection,home_run_projection,projected_total,actual_away_runs,actual_home_runs,actual_full_total,actual_f5_total,actual_post5_runs,away_starter_id,away_starter_name,away_starter_confidence,away_starter_ra9,away_starter_xfip,home_starter_id,home_starter_name,home_starter_confidence,home_starter_ra9,home_starter_xfip,away_context_confidence,home_context_confidence
2023,starter_basic_plus_xfip,718734,2023-04-02,LAA@ATH,LAA,ATH,75.313,23.988,51.325,LAA,LAA,1,6.173,2.523,8.696,6,0,6,6,0,,,none,,,,,none,,,unknown,unknown
2023,team_context_only,718733,2023-04-02,COL@SD,COL,SD,59.821,40.455,19.366,COL,SD,0,4.865,3.932,8.797,1,3,4,3,1,,,none,,,,,none,,,unknown,unknown
2023,starter_basic,718733,2023-04-02,COL@SD,COL,SD,59.821,40.455,19.366,COL,SD,0,4.865,3.932,8.797,1,3,4,3,1,,,none,,,,,none,,,unknown,unknown
2023,starter_basic_plus_xfip,718733,2023-04-02,COL@SD,COL,SD,59.821,40.455,19.366,COL,SD,0,4.865,3.932,8.797,1,3,4,3,1,,,none,,,,,none,,,unknown,unknown
2023,team_context_only,718735,2023-04-02,CLE@SEA,CLE,SEA,52.022,32.653,19.369,CLE,CLE,1,4.052,3.118,7.17,6,5,11,9,2,,,none,,,,,none,,,unknown,unknown
2023,starter_basic,718735,2023-04-02,CLE@SEA,CLE,SEA,52.022,32.653,19.369,CLE,CLE,1,4.052,3.118,7.17,6,5,11,9,2,,,none,,,,,none,,,unknown,unknown
2023,starter_basic_plus_xfip,718735,2023-04-02,CLE@SEA,CLE,SEA,52.022,32.653,19.369,CLE,CLE,1,4.052,3.118,7.17,6,5,11,9,2,,,none,,,,,none,,,unknown,unknown
2023,team_context_only,718736,2023-04-02,AZ@LAD,AZ,LAD,19.955,76.42,56.465,LAD,AZ,0,2.362,6.028,8.39,2,1,3,2,1,,,none,,,,,none,,,unknown,unknown
2023,starter_basic,718736,2023-04-02,AZ@LAD,AZ,LAD,19.955,76.42,56.465,LAD,AZ,0,2.362,6.028,8.39,2,1,3,2,1,,,none,,,,,none,,,unknown,unknown
2023,starter_basic_plus_xfip,718736,2023-04-02,AZ@LAD,AZ,LAD,19.955,76.42,56.465,LAD,AZ,0,2.362,6.028,8.39,2,1,3,2,1,,,none,,,,,none,,,unknown,unknown
2023,team_context_only,718739,2023-04-02,PHI@TEX,PHI,TEX,32.313,127.625,95.312,TEX,TEX,1,4.023,7.75,11.773,1,2,3,3,0,,,none,,,,,none,,,unknown,unknown
2023,starter_basic,718739,2023-04-02,PHI@TEX,PHI,TEX,32.313,127.625,95.312,TEX,TEX,1,4.023,7.75,11.773,1,2,3,3,0,,,none,,,,,none,,,unknown,unknown
2023,starter_basic_plus_xfip,718739,2023-04-02,PHI@TEX,PHI,TEX,32.313,127.625,95.312,TEX,TEX,1,4.023,7.75,11.773,1,2,3,3,0,,,none,,,,,none,,,unknown,unknown
2023,team_context_only,718731,2023-04-03,NYM@MIL,NYM,MIL,53.511,47.469,6.042,NYM,MIL,0,4.016,3.747,7.763,0,10,10,10,0,,,none,,,,,none,,,unknown,unknown
2023,starter_basic,718731,2023-04-03,NYM@MIL,NYM,MIL,53.511,47.469,6.042,NYM,MIL,0,4.016,3.747,7.763,0,10,10,10,0,,,none,,,,,none,,,unknown,unknown
2023,starter_basic_plus_xfip,718731,2023-04-03,NYM@MIL,NYM,MIL,53.511,47.469,6.042,NYM,MIL,0,4.016,3.747,7.763,0,10,10,10,0,,,none,,,,,none,,,unknown,unknown
2023,team_context_only,718730,2023-04-03,SF@CWS,SF,CWS,33.843,54.715,20.872,CWS,SF,0,3.498,4.833,8.331,12,3,15,7,8,,,none,,,,,none,,,unknown,unknown
2023,starter_basic,718730,2023-04-03,SF@CWS,SF,CWS,33.843,54.715,20.872,CWS,SF,0,3.498,4.833,8.331,12,3,15,7,8,,,none,,,,,none,,,unknown,unknown
2023,starter_basic_plus_xfip,718730,2023-04-03,SF@CWS,SF,CWS,33.843,54.715,20.872,CWS,SF,0,3.498,4.833,8.331,12,3,15,7,8,,,none,,,,,none,,,unknown,unknown
2023,team_context_only,718728,2023-04-03,CHC@CIN,CHC,CIN,36.485,58.352,21.867,CIN,CIN,1,3.456,4.631,8.087,6,7,13,13,0,,,none,,,,,none,,,unknown,unknown
2023,starter_basic,718728,2023-04-03,CHC@CIN,CHC,CIN,36.485,58.352,21.867,CIN,CIN,1,3.456,4.631,8.087,6,7,13,13,0,,,none,,,,,none,,,unknown,unknown
2023,starter_basic_plus_xfip,718728,2023-04-03,CHC@CIN,CHC,CIN,36.485,58.352,21.867,CIN,CIN,1,3.456,4.631,8.087,6,7,13,13,0,,,none,,,,,none,,,unknown,unknown
2023,team_context_only,718729,2023-04-03,MIN@MIA,MIN,MIA,62.045,24.282,37.763,MIN,MIN,1,4.311,2.613,6.924,11,1,12,9,3,,,none,,,,,none,,,unknown,unknown
2023,starter_basic,718729,2023-04-03,MIN@MIA,MIN,MIA,62.045,24.282,37.763,MIN,MIN,1,4.311,2.613,6.924,11,1,12,9,3,,,none,,,,,none,,,unknown,unknown
2023,starter_basic_plus_xfip,718729,2023-04-03,MIN@MIA,MIN,MIA,62.045,24.282,37.763,MIN,MIN,1,4.311,2.613,6.924,11,1,12,9,3,,,none,,,,,none,,,unknown,unknown
2023,team_context_only,718725,2023-04-03,PHI@NYY,PHI,NYY,32.436,74.868,42.432,NYY,NYY,1,3.48,6.221,9.701,1,8,9,9,0,,,none,,,,,none,,,unknown,unknown
2023,starter_basic,718725,2023-04-03,PHI@NYY,PHI,NYY,32.436,74.868,42.432,NYY,NYY,1,3.48,6.221,9.701,1,8,9,9,0,,,none,,,,,none,,,unknown,unknown
2023,starter_basic_plus_xfip,718725,2023-04-03,PHI@NYY,PHI,NYY,32.436,74.868,42.432,NYY,NYY,1,3.48,6.221,9.701,1,8,9,9,0,,,none,,,,,none,,,unknown,unknown
2023,team_context_only,718732,2023-04-03,TB@WSN,TB,WSN,82.202,23.968,58.234,TB,TB,1,5.848,2.531,8.379,6,2,8,4,4,,,none,,,,,none,,,unknown,unknown
2023,starter_basic,718732,2023-04-03,TB@WSN,TB,WSN,82.202,23.968,58.234,TB,TB,1,5.848,2.531,8.379,6,2,8,4,4,,,none,,,,,none,,,unknown,unknown
2023,starter_basic_plus_xfip,718732,2023-04-03,TB@WSN,TB,WSN,82.202,23.968,58.234,TB,TB,1,5.848,2.531,8.379,6,2,8,4,4,,,none,,,,,none,,,unknown,unknown
2023,team_context_only,718724,2023-04-03,PIT@BOS,PIT,BOS,39.936,79.303,39.367,BOS,PIT,0,4.085,6.743,10.828,7,6,13,12,1,,,none,,,,,none,,,unknown,unknown
2023,starter_basic,718724,2023-04-03,PIT@BOS,PIT,BOS,39.936,79.303,39.367,BOS,PIT,0,4.085,6.743,10.828,7,6,13,12,1,,,none,,,,,none,,,unknown,unknown
2023,starter_basic_plus_xfip,718724,2023-04-03,PIT@BOS,PIT,BOS,39.936,79.303,39.367,BOS,PIT,0,4.085,6.743,10.828,7,6,13,12,1,,,none,,,,,none,,,unknown,unknown
2023,team_context_only,718719,2023-04-03,TOR@KC,TOR,KC,46.719,42.902,3.817,TOR,KC,0,4.633,4.016,8.649,5,9,14,8,6,,,none,,,,,none,,,unknown,unknown
2023,starter_basic,718719,2023-04-03,TOR@KC,TOR,KC,46.719,42.902,3.817,TOR,KC,0,4.633,4.016,8.649,5,9,14,8,6,,,none,,,,,none,,,unknown,unknown
2023,starter_basic_plus_xfip,718719,2023-04-03,TOR@KC,TOR,KC,46.719,42.902,3.817,TOR,KC,0,4.633,4.016,8.649,5,9,14,8,6,,,none,,,,,none,,,unknown,unknown
2023,team_context_only,718727,2023-04-03,ATL@STL,ATL,STL,57.336,65.135,7.799,STL,ATL,0,4.563,5.271,9.834,8,4,12,9,3,,,none,,,,,none,,,unknown,unknown
2023,starter_basic,718727,2023-04-03,ATL@STL,ATL,STL,57.336,65.135,7.799,STL,ATL,0,4.563,5.271,9.834,8,4,12,9,3,,,none,,,,,none,,,unknown,unknown
2023,starter_basic_plus_xfip,718727,2023-04-03,ATL@STL,ATL,STL,57.336,65.135,7.799,STL,ATL,0,4.563,5.271,9.834,8,4,12,9,3,,,none,,,,,none,,,unknown,unknown
2023,team_context_only,718726,2023-04-03,BAL@TEX,BAL,TEX,50.67,101.303,50.633,TEX,BAL,0,5.105,7.75,12.855,2,0,2,2,0,,,none,,,,,none,,,unknown,unknown
2023,starter_basic,718726,2023-04-03,BAL@TEX,BAL,TEX,50.67,101.303,50.633,TEX,BAL,0,5.105,7.75,12.855,2,0,2,2,0,,,none,,,,,none,,,unknown,unknown
2023,starter_basic_plus_xfip,718726,2023-04-03,BAL@TEX,BAL,TEX,50.67,101.303,50.633,TEX,BAL,0,5.105,7.75,12.855,2,0,2,2,0,,,none,,,,,none,,,unknown,unknown
2023,team_context_only,718723,2023-04-03,DET@HOU,DET,HOU,26.319,59.444,33.125,HOU,DET,0,2.857,5.276,8.133,7,6,13,8,5,,,none,,,,,none,,,unknown,unknown
2023,starter_basic,718723,2023-04-03,DET@HOU,DET,HOU,26.319,59.444,33.125,HOU,DET,0,2.857,5.276,8.133,7,6,13,8,5,,,none,,,,,none,,,unknown,unknown
2023,starter_basic_plus_xfip,718723,2023-04-03,DET@HOU,DET,HOU,26.319,59.444,33.125,HOU,DET,0,2.857,5.276,8.133,7,6,13,8,5,,,none,,,,,none,,,unknown,unknown
2023,team_context_only,718720,2023-04-03,LAA@SEA,LAA,SEA,72.995,30.148,42.847,LAA,LAA,1,5.556,3.033,8.589,7,3,10,7,3,,,none,,,,,none,,,unknown,unknown
2023,starter_basic,718720,2023-04-03,LAA@SEA,LAA,SEA,72.995,30.148,42.847,LAA,LAA,1,5.556,3.033,8.589,7,3,10,7,3,,,none,,,,,none,,,unknown,unknown
2023,starter_basic_plus_xfip,718720,2023-04-03,LAA@SEA,LAA,SEA,72.995,30.148,42.847,LAA,LAA,1,5.556,3.033,8.589,7,3,10,7,3,,,none,,,,,none,,,unknown,unknown
2023,team_context_only,718721,2023-04-03,CLE@ATH,CLE,ATH,63.627,21.969,41.658,CLE,CLE,1,5.101,2.682,7.783,12,11,23,13,10,,,none,,,,,none,,,unknown,unknown
2023,starter_basic,718721,2023-04-03,CLE@ATH,CLE,ATH,63.627,21.969,41.658,CLE,CLE,1,5.101,2.682,7.783,12,11,23,13,10,,,none,,,,,none,,,unknown,unknown
2023,starter_basic_plus_xfip,718721,2023-04-03,CLE@ATH,CLE,ATH,63.627,21.969,41.658,CLE,CLE,1,5.101,2.682,7.783,12,11,23,13,10,,,none,,,,,none,,,unknown,unknown
2023,team_context_only,718722,2023-04-03,AZ@SD,AZ,SD,33.744,50.519,16.775,SD,SD,1,3.213,4.469,7.682,4,5,9,5,4,,,none,,,,,none,,,unknown,unknown
2023,starter_basic,718722,2023-04-03,AZ@SD,AZ,SD,33.744,50.519,16.775,SD,SD,1,3.213,4.469,7.682,4,5,9,5,4,,,none,,,,,none,,,unknown,unknown
2023,starter_basic_plus_xfip,718722,2023-04-03,AZ@SD,AZ,SD,33.744,50.519,16.775,SD,SD,1,3.213,4.469,7.682,4,5,9,5,4,,,none,,,,,none,,,unknown,unknown
2023,team_context_only,718718,2023-04-03,COL@LAD,COL,LAD,42.969,57.607,14.638,LAD,LAD,1,3.607,4.676,8.283,4,13,17,13,4,,,none,,,,,none,,,unknown,unknown
2023,starter_basic,718718,2023-04-03,COL@LAD,COL,LAD,42.969,57.607,14.638,LAD,LAD,1,3.607,4.676,8.283,4,13,17,13,4,,,none,,,,,none,,,unknown,unknown
2023,starter_basic_plus_xfip,718718,2023-04-03,COL@LAD,COL,LAD,42.969,57.607,14.638,LAD,LAD,1,3.607,4.676,8.283,4,13,17,13,4,,,none,,,,,none,,,unknown,unknown
2023,team_context_only,718717,2023-04-04,AZ@SD,AZ,SD,32.042,53.072,21.03,SD,AZ,0,3.172,4.477,7.649,8,6,14,6,8,,,none,,,,,none,,,unknown,unknown
2023,starter_basic,718717,2023-04-04,AZ@SD,AZ,SD,32.042,53.072,21.03,SD,AZ,0,3.172,4.477,7.649,8,6,14,6,8,,,none,,,,,none,,,unknown,unknown
2023,starter_basic_plus_xfip,718717,2023-04-04,AZ@SD,AZ,SD,32.042,53.072,21.03,SD,AZ,0,3.172,4.477,7.649,8,6,14,6,8,,,none,,,,,none,,,unknown,unknown
2023,team_context_only,718714,2023-04-04,MIN@MIA,MIN,MIA,74.475,17.657,56.818,MIN,MIA,0,5.281,2.265,7.546,0,1,1,1,0,,,none,,,,,none,,,unknown,unknown
2023,starter_basic,718714,2023-04-04,MIN@MIA,MIN,MIA,74.475,17.657,56.818,MIN,MIA,0,5.281,2.265,7.546,0,1,1,1,0,,,none,,,,,none,,,unknown,unknown
2023,starter_basic_plus_xfip,718714,2023-04-04,MIN@MIA,MIN,MIA,74.475,17.657,56.818,MIN,MIA,0,5.281,2.265,7.546,0,1,1,1,0,,,none,,,,,none,,,unknown,unknown
2023,team_context_only,718716,2023-04-04,CHC@CIN,CHC,CIN,36.97,62.882,25.912,CIN,CHC,0,3.69,4.946,8.636,12,5,17,4,13,,,none,,,,,none,,,unknown,unknown
2023,starter_basic,718716,2023-04-04,CHC@CIN,CHC,CIN,36.97,62.882,25.912,CIN,CHC,0,3.69,4.946,8.636,12,5,17,4,13,,,none,,,,,none,,,unknown,unknown
2023,starter_basic_plus_xfip,718716,2023-04-04,CHC@CIN,CHC,CIN,36.97,62.882,25.912,CIN,CHC,0,3.69,4.946,8.636,12,5,17,4,13,,,none,,,,,none,,,unknown,unknown
2023,team_context_only,718710,2023-04-04,PHI@NYY,PHI,NYY,25.945,78.657,52.712,NYY,PHI,0,2.877,6.283,9.16,4,1,5,4,1,,,none,,,,,none,,,unknown,unknown
2023,starter_basic,718710,2023-04-04,PHI@NYY,PHI,NYY,25.945,78.657,52.712,NYY,PHI,0,2.877,6.283,9.16,4,1,5,4,1,,,none,,,,,none,,,unknown,unknown
2023,starter_basic_plus_xfip,718710,2023-04-04,PHI@NYY,PHI,NYY,25.945,78.657,52.712,NYY,PHI,0,2.877,6.283,9.16,4,1,5,4,1,,,none,,,,,none,,,unknown,unknown
2023,team_context_only,718715,2023-04-04,TB@WSN,TB,WSN,80.195,20.845,59.35,TB,TB,1,5.69,2.402,8.092,10,6,16,9,7,,,none,,,,,none,,,unknown,unknown
2023,starter_basic,718715,2023-04-04,TB@WSN,TB,WSN,80.195,20.845,59.35,TB,TB,1,5.69,2.402,8.092,10,6,16,9,7,,,none,,,,,none,,,unknown,unknown
2023,starter_basic_plus_xfip,718715,2023-04-04,TB@WSN,TB,WSN,80.195,20.845,59.35,TB,TB,1,5.69,2.402,8.092,10,6,16,9,7,,,none,,,,,none,,,unknown,unknown
2023,team_context_only,718713,2023-04-04,PIT@BOS,PIT,BOS,48.495,69.657,21.162,BOS,PIT,0,4.486,6.205,10.691,4,1,5,4,1,,,none,,,,,none,,,unknown,unknown
2023,starter_basic,718713,2023-04-04,PIT@BOS,PIT,BOS,48.495,69.657,21.162,BOS,PIT,0,4.486,6.205,10.691,4,1,5,4,1,,,none,,,,,none,,,unknown,unknown
2023,starter_basic_plus_xfip,718713,2023-04-04,PIT@BOS,PIT,BOS,48.495,69.657,21.162,BOS,PIT,0,4.486,6.205,10.691,4,1,5,4,1,,,none,,,,,none,,,unknown,unknown
2023,team_context_only,718708,2023-04-04,TOR@KC,TOR,KC,44.72,48.932,4.212,KC,TOR,0,4.611,4.823,9.434,4,1,5,3,2,,,none,,,,,none,,,unknown,unknown
2023,starter_basic,718708,2023-04-04,TOR@KC,TOR,KC,44.72,48.932,4.212,KC,TOR,0,4.611,4.823,9.434,4,1,5,3,2,,,none,,,,,none,,,unknown,unknown
2023,starter_basic_plus_xfip,718708,2023-04-04,TOR@KC,TOR,KC,44.72,48.932,4.212,KC,TOR,0,4.611,4.823,9.434,4,1,5,3,2,,,none,,,,,none,,,unknown,unknown
2023,team_context_only,718712,2023-04-04,NYM@MIL,NYM,MIL,39.002,62.227,23.225,MIL,MIL,1,3.184,4.719,7.903,0,9,9,2,7,,,none,,,,,none,,,unknown,unknown
2023,starter_basic,718712,2023-04-04,NYM@MIL,NYM,MIL,39.002,62.227,23.225,MIL,MIL,1,3.184,4.719,7.903,0,9,9,2,7,,,none,,,,,none,,,unknown,unknown
2023,starter_basic_plus_xfip,718712,2023-04-04,NYM@MIL,NYM,MIL,39.002,62.227,23.225,MIL,MIL,1,3.184,4.719,7.903,0,9,9,2,7,,,none,,,,,none,,,unknown,unknown
2023,team_context_only,718711,2023-04-04,ATL@STL,ATL,STL,64.47,54.645,9.825,ATL,ATL,1,5.031,4.762,9.793,4,1,5,5,0,,,none,,,,,none,,,unknown,unknown
2023,starter_basic,718711,2023-04-04,ATL@STL,ATL,STL,64.47,54.645,9.825,ATL,ATL,1,5.031,4.762,9.793,4,1,5,5,0,,,none,,,,,none,,,unknown,unknown
2023,starter_basic_plus_xfip,718711,2023-04-04,ATL@STL,ATL,STL,64.47,54.645,9.825,ATL,ATL,1,5.031,4.762,9.793,4,1,5,5,0,,,none,,,,,none,,,unknown,unknown
2023,team_context_only,718709,2023-04-04,BAL@TEX,BAL,TEX,49.72,76.895,27.175,TEX,BAL,0,4.5,6.112,10.612,7,2,9,8,1,,,none,,,,,none,,,unknown,unknown
2023,starter_basic,718709,2023-04-04,BAL@TEX,BAL,TEX,49.72,76.895,27.175,TEX,BAL,0,4.5,6.112,10.612,7,2,9,8,1,,,none,,,,,none,,,unknown,unknown
2023,starter_basic_plus_xfip,718709,2023-04-04,BAL@TEX,BAL,TEX,49.72,76.895,27.175,TEX,BAL,0,4.5,6.112,10.612,7,2,9,8,1,,,none,,,,,none,,,unknown,unknown
2023,team_context_only,718705,2023-04-04,DET@HOU,DET,HOU,31.07,57.917,26.847,HOU,DET,0,3.52,5.291,8.811,6,3,9,4,5,,,none,,,,,none,,,unknown,unknown
2023,starter_basic,718705,2023-04-04,DET@HOU,DET,HOU,31.07,57.917,26.847,HOU,DET,0,3.52,5.291,8.811,6,3,9,4,5,,,none,,,,,none,,,unknown,unknown
2023,starter_basic_plus_xfip,718705,2023-04-04,DET@HOU,DET,HOU,31.07,57.917,26.847,HOU,DET,0,3.52,5.291,8.811,6,3,9,4,5,,,none,,,,,none,,,unknown,unknown
2023,team_context_only,718706,2023-04-04,LAA@SEA,LAA,SEA,74.362,27.352,47.01,LAA,SEA,0,5.585,2.931,8.516,2,11,13,8,5,,,none,,,,,none,,,unknown,unknown
2023,starter_basic,718706,2023-04-04,LAA@SEA,LAA,SEA,74.362,27.352,47.01,LAA,SEA,0,5.585,2.931,8.516,2,11,13,8,5,,,none,,,,,none,,,unknown,unknown
2023,starter_basic_plus_xfip,718706,2023-04-04,LAA@SEA,LAA,SEA,74.362,27.352,47.01,LAA,SEA,0,5.585,2.931,8.516,2,11,13,8,5,,,none,,,,,none,,,unknown,unknown
2023,team_context_only,718707,2023-04-04,CLE@ATH,CLE,ATH,71.682,33.462,38.22,CLE,ATH,0,5.844,3.856,9.7,3,4,7,5,2,,,none,,,,,none,,,unknown,unknown
2023,starter_basic,718707,2023-04-04,CLE@ATH,CLE,ATH,71.682,33.462,38.22,CLE,ATH,0,5.844,3.856,9.7,3,4,7,5,2,,,none,,,,,none,,,unknown,unknown
2023,starter_basic_plus_xfip,718707,2023-04-04,CLE@ATH,CLE,ATH,71.682,33.462,38.22,CLE,ATH,0,5.844,3.856,9.7,3,4,7,5,2,,,none,,,,,none,,,unknown,unknown
2023,team_context_only,718703,2023-04-04,COL@LAD,COL,LAD,36.302,71.222,34.92,LAD,LAD,1,3.415,5.69,9.105,2,5,7,4,3,,,none,,,,,none,,,unknown,unknown
2023,starter_basic,718703,2023-04-04,COL@LAD,COL,LAD,36.302,71.222,34.92,LAD,LAD,1,3.415,5.69,9.105,2,5,7,4,3,,,none,,,,,none,,,unknown,unknown
2023,starter_basic_plus_xfip,718703,2023-04-04,COL@LAD,COL,LAD,36.302,71.222,34.92,LAD,LAD,1,3.415,5.69,9.105,2,5,7,4,3,,,none,,,,,none,,,unknown,unknown
2023,team_context_only,718699,2023-04-05,PHI@NYY,PHI,NYY,26.721,68.701,41.98,NYY,NYY,1,3.206,5.671,8.877,2,4,6,1,5,,,none,,,,,none,,,unknown,unknown
2023,starter_basic,718699,2023-04-05,PHI@NYY,PHI,NYY,26.721,68.701,41.98,NYY,NYY,1,3.206,5.671,8.877,2,4,6,1,5,,,none,,,,,none,,,unknown,unknown
2023,starter_basic_plus_xfip,718699,2023-04-05,PHI@NYY,PHI,NYY,26.721,68.701,41.98,NYY,NYY,1,3.206,5.671,8.877,2,4,6,1,5,,,none,,,,,none,,,unknown,unknown
2023,team_context_only,718704,2023-04-05,TB@WSN,TB,WSN,84.731,24.711,60.02,TB,TB,1,6.197,2.927,9.124,7,2,9,5,4,,,none,,,,,none,,,unknown,unknown
2023,starter_basic,718704,2023-04-05,TB@WSN,TB,WSN,84.731,24.711,60.02,TB,TB,1,6.197,2.927,9.124,7,2,9,5,4,,,none,,,,,none,,,unknown,unknown
2023,starter_basic_plus_xfip,718704,2023-04-05,TB@WSN,TB,WSN,84.731,24.711,60.02,TB,TB,1,6.197,2.927,9.124,7,2,9,5,4,,,none,,,,,none,,,unknown,unknown
2023,team_context_only,718701,2023-04-05,MIN@MIA,MIN,MIA,61.895,22.882,39.013,MIN,MIA,0,4.542,2.384,6.926,2,5,7,1,6,,,none,,,,,none,,,unknown,unknown
2023,starter_basic,718701,2023-04-05,MIN@MIA,MIN,MIA,61.895,22.882,39.013,MIN,MIA,0,4.542,2.384,6.926,2,5,7,1,6,,,none,,,,,none,,,unknown,unknown
2023,starter_basic_plus_xfip,718701,2023-04-05,MIN@MIA,MIN,MIA,61.895,22.882,39.013,MIN,MIA,0,4.542,2.384,6.926,2,5,7,1,6,,,none,,,,,none,,,unknown,unknown
2023,team_context_only,718697,2023-04-05,ATL@STL,ATL,STL,64.741,46.291,18.45,ATL,ATL,1,4.929,4.214,9.143,5,2,7,5,2,,,none,,,,,none,,,unknown,unknown
2023,starter_basic,718697,2023-04-05,ATL@STL,ATL,STL,64.741,46.291,18.45,ATL,ATL,1,4.929,4.214,9.143,5,2,7,5,2,,,none,,,,,none,,,unknown,unknown
2023,starter_basic_plus_xfip,718697,2023-04-05,ATL@STL,ATL,STL,64.741,46.291,18.45,ATL,ATL,1,4.929,4.214,9.143,5,2,7,5,2,,,none,,,,,none,,,unknown,unknown
2023,team_context_only,718702,2023-04-05,PIT@BOS,PIT,BOS,51.961,58.301,6.34,BOS,PIT,0,4.493,5.368,9.861,4,1,5,1,4,,,none,,,,,none,,,unknown,unknown
2023,starter_basic,718702,2023-04-05,PIT@BOS,PIT,BOS,51.961,58.301,6.34,BOS,PIT,0,4.493,5.368,9.861,4,1,5,1,4,,,none,,,,,none,,,unknown,unknown
2023,starter_basic_plus_xfip,718702,2023-04-05,PIT@BOS,PIT,BOS,51.961,58.301,6.34,BOS,PIT,0,4.493,5.368,9.861,4,1,5,1,4,,,none,,,,,none,,,unknown,unknown
2023,team_context_only,718698,2023-04-05,NYM@MIL,NYM,MIL,31.056,70.991,39.935,MIL,MIL,1,2.785,5.326,8.111,6,7,13,12,1,,,none,,,,,none,,,unknown,unknown
2023,starter_basic,718698,2023-04-05,NYM@MIL,NYM,MIL,31.056,70.991,39.935,MIL,MIL,1,2.785,5.326,8.111,6,7,13,12,1,,,none,,,,,none,,,unknown,unknown
2023,starter_basic_plus_xfip,718698,2023-04-05,NYM@MIL,NYM,MIL,31.056,70.991,39.935,MIL,MIL,1,2.785,5.326,8.111,6,7,13,12,1,,,none,,,,,none,,,unknown,unknown
2023,team_context_only,718694,2023-04-05,BAL@TEX,BAL,TEX,57.231,64.481,7.25,TEX,TEX,1,4.888,5.398,10.286,2,5,7,4,3,,,none,,,,,none,,,unknown,unknown
2023,starter_basic,718694,2023-04-05,BAL@TEX,BAL,TEX,57.231,64.481,7.25,TEX,TEX,1,4.888,5.398,10.286,2,5,7,4,3,,,none,,,,,none,,,unknown,unknown
2023,starter_basic_plus_xfip,718694,2023-04-05,BAL@TEX,BAL,TEX,57.231,64.481,7.25,TEX,TEX,1,4.888,5.398,10.286,2,5,7,4,3,,,none,,,,,none,,,unknown,unknown
2023,team_context_only,718695,2023-04-05,SF@CWS,SF,CWS,54.264,44.356,9.908,SF,CWS,0,4.812,4.264,9.076,3,7,10,5,5,,,none,,,,,none,,,unknown,unknown
2023,starter_basic,718695,2023-04-05,SF@CWS,SF,CWS,54.264,44.356,9.908,SF,CWS,0,4.812,4.264,9.076,3,7,10,5,5,,,none,,,,,none,,,unknown,unknown
2023,starter_basic_plus_xfip,718695,2023-04-05,SF@CWS,SF,CWS,54.264,44.356,9.908,SF,CWS,0,4.812,4.264,9.076,3,7,10,5,5,,,none,,,,,none,,,unknown,unknown
2023,team_context_only,718696,2023-04-05,DET@HOU,DET,HOU,40.125,51.855,11.73,HOU,HOU,1,3.944,4.905,8.849,2,8,10,5,5,,,none,,,,,none,,,unknown,unknown
2023,starter_basic,718696,2023-04-05,DET@HOU,DET,HOU,40.125,51.855,11.73,HOU,HOU,1,3.944,4.905,8.849,2,8,10,5,5,,,none,,,,,none,,,unknown,unknown
2023,starter_basic_plus_xfip,718696,2023-04-05,DET@HOU,DET,HOU,40.125,51.855,11.73,HOU,HOU,1,3.944,4.905,8.849,2,8,10,5,5,,,none,,,,,none,,,unknown,unknown
2023,team_context_only,718689,2023-04-05,CLE@ATH,CLE,ATH,63.566,39.388,24.178,CLE,CLE,1,5.342,3.996,9.338,6,4,10,0,10,,,none,,,,,none,,,unknown,unknown
2023,starter_basic,718689,2023-04-05,CLE@ATH,CLE,ATH,63.566,39.388,24.178,CLE,CLE,1,5.342,3.996,9.338,6,4,10,0,10,,,none,,,,,none,,,unknown,unknown
2023,starter_basic_plus_xfip,718689,2023-04-05,CLE@ATH,CLE,ATH,63.566,39.388,24.178,CLE,CLE,1,5.342,3.996,9.338,6,4,10,0,10,,,none,,,,,none,,,unknown,unknown
2023,team_context_only,718691,2023-04-05,LAA@SEA,LAA,SEA,61.005,43.91,17.095,LAA,LAA,1,4.949,4.083,9.032,4,3,7,3,4,,,none,,,,,none,,,unknown,unknown
2023,starter_basic,718691,2023-04-05,LAA@SEA,LAA,SEA,61.005,43.91,17.095,LAA,LAA,1,4.949,4.083,9.032,4,3,7,3,4,,,none,,,,,none,,,unknown,unknown
2023,starter_basic_plus_xfip,718691,2023-04-05,LAA@SEA,LAA,SEA,61.005,43.91,17.095,LAA,LAA,1,4.949,4.083,9.032,4,3,7,3,4,,,none,,,,,none,,,unknown,unknown
2023,team_context_only,718692,2023-04-05,TOR@KC,TOR,KC,48.941,41.721,7.22,TOR,TOR,1,4.593,4.263,8.856,3,0,3,0,3,,,none,,,,,none,,,unknown,unknown
2023,starter_basic,718692,2023-04-05,TOR@KC,TOR,KC,48.941,41.721,7.22,TOR,TOR,1,4.593,4.263,8.856,3,0,3,0,3,,,none,,,,,none,,,unknown,unknown
2023,starter_basic_plus_xfip,718692,2023-04-05,TOR@KC,TOR,KC,48.941,41.721,7.22,TOR,TOR,1,4.593,4.263,8.856,3,0,3,0,3,,,none,,,,,none,,,unknown,unknown
2023,team_context_only,718690,2023-04-06,BOS@DET,BOS,DET,57.747,42.198,15.549,BOS,BOS,1,5.508,4.362,9.87,6,3,9,5,4,,,none,,,,,none,,,unknown,unknown
