id,game_pk,checked_at,status,inning,inning_half,outs,away_score,home_score,balls,strikes,runner_state,current_batter,current_pitcher
16790,823128,2026-06-16T22:27:59.966527,Live,3,bottom,3,1,1,1,0,,Dominic Canzone,Brandon Young
16789,823045,2026-06-16T22:27:58.613608,Live,9,top,2,2,3,2,2,,Manny Machado,Riley O'Brien
16788,822888,2026-06-16T22:27:57.276925,Live,8,bottom,0,10,2,2,2,,Justin Foscue,Travis Adams
16787,825070,2026-06-16T22:27:25.365259,Live,4,top,1,2,0,2,2,,Nick Madrigal,Merrill Kelly
16786,824991,2026-06-16T22:27:23.952079,Live,3,top,0,0,4,2,2,,Jake Mangum,Jack Perkins
16785,824912,2026-06-16T22:27:22.607761,Live,2,bottom,0,3,2,0,0,,Mike Yastrzemski,Adrian Houser
16784,824667,2026-06-16T22:27:21.277873,Live,7,bottom,3,5,2,0,0,,Ian Happ,Brennan Bernardino
16783,824182,2026-06-16T22:27:19.860035,Live,8,bottom,1,2,1,0,0,1--,Cam Smith,Keider Montero
16782,823939,2026-06-16T22:27:18.499219,Live,2,top,1,0,0,0,1,,Ryan Vilade,Justin Wrobleski
16781,823128,2026-06-16T22:27:17.146268,Live,3,bottom,2,1,1,1,0,12-,Dominic Canzone,Brandon Young
16780,823045,2026-06-16T22:27:15.767110,Live,9,top,2,2,3,2,0,,Manny Machado,Riley O'Brien
16779,822888,2026-06-16T22:27:14.365598,Live,8,bottom,0,10,2,1,1,,Justin Foscue,Travis Adams
16778,825070,2026-06-16T22:26:42.641649,Live,4,top,0,2,0,2,2,,Nick Madrigal,Merrill Kelly
16777,824991,2026-06-16T22:26:41.236712,Live,3,top,0,0,4,2,2,,Jake Mangum,Jack Perkins
16776,824912,2026-06-16T22:26:39.815364,Live,2,bottom,0,3,2,0,0,,Mike Yastrzemski,Adrian Houser
16775,824667,2026-06-16T22:26:38.429383,Live,7,bottom,2,5,2,0,0,-23,Ian Happ,Brennan Bernardino
16774,824182,2026-06-16T22:26:36.974629,Live,8,bottom,1,2,1,0,1,,Yainer Diaz,Keider Montero
16773,823939,2026-06-16T22:26:35.614445,Live,2,top,0,0,0,0,2,,Junior Caminero,Justin Wrobleski
16772,823128,2026-06-16T22:26:34.261408,Live,3,bottom,2,1,1,1,0,12-,Julio Rodríguez,Brandon Young
16771,823045,2026-06-16T22:26:32.879971,Live,9,top,2,2,3,0,1,,Jackson Merrill,Riley O'Brien
16770,822888,2026-06-16T22:26:31.425850,Live,8,top,3,10,2,0,1,,Brooks Lee,Joe Ross
16769,825070,2026-06-16T22:25:59.706203,Live,4,top,0,2,0,1,1,,Nick Madrigal,Merrill Kelly
16768,824991,2026-06-16T22:25:58.333790,Live,3,top,0,0,4,2,2,,Jake Mangum,Jack Perkins
16767,824912,2026-06-16T22:25:57.003776,Live,2,bottom,0,3,2,0,0,,Mike Yastrzemski,Adrian Houser
16766,824667,2026-06-16T22:25:55.484978,Live,7,bottom,2,5,2,2,2,1--,Seiya Suzuki,Brennan Bernardino
16765,824182,2026-06-16T22:25:54.068714,Live,8,bottom,0,2,1,1,2,,Jose Altuve,Keider Montero
16764,823939,2026-06-16T22:25:52.727445,Live,1,bottom,3,0,0,1,2,,Mookie Betts,Drew Rasmussen
16763,823128,2026-06-16T22:25:51.333748,Live,3,bottom,2,1,0,0,0,12-,Julio Rodríguez,Brandon Young
16762,823045,2026-06-16T22:25:49.870372,Live,9,top,1,2,3,0,0,,Jackson Merrill,Riley O'Brien
16761,822888,2026-06-16T22:25:48.436339,Live,8,top,3,10,2,0,1,,Brooks Lee,Joe Ross
16760,825070,2026-06-16T22:25:16.607829,Live,4,top,0,2,0,0,0,,Nick Madrigal,Merrill Kelly
16759,824991,2026-06-16T22:25:15.140359,Live,3,top,0,0,4,2,2,,Jake Mangum,Jack Perkins
16758,824912,2026-06-16T22:25:13.669658,Live,2,bottom,0,3,2,0,0,,Mike Yastrzemski,Adrian Houser
16757,824667,2026-06-16T22:25:12.193212,Live,7,bottom,2,5,2,2,2,1--,Seiya Suzuki,Brennan Bernardino
16756,824182,2026-06-16T22:25:10.740876,Live,8,bottom,0,2,1,0,1,,Jose Altuve,Keider Montero
16755,823939,2026-06-16T22:25:09.378694,Live,1,bottom,3,0,0,1,2,,Mookie Betts,Drew Rasmussen
16754,823128,2026-06-16T22:25:07.935016,Live,3,bottom,1,1,0,0,0,12-,Cal Raleigh,Brandon Young
16753,823045,2026-06-16T22:25:06.523939,Live,9,top,0,2,3,0,1,,Fernando Tatis Jr.,Riley O'Brien
16752,822888,2026-06-16T22:25:05.101060,Live,8,top,3,10,2,0,1,,Brooks Lee,Joe Ross
16751,825070,2026-06-16T22:24:33.386553,Live,3,bottom,3,2,0,1,1,,Ketel Marte,Reid Detmers
16750,824991,2026-06-16T22:24:32.009145,Live,3,top,0,0,4,1,0,,Jake Mangum,Jack Perkins
16749,824912,2026-06-16T22:24:30.654192,Live,2,bottom,0,3,2,0,0,,Mike Yastrzemski,Adrian Houser
16748,824667,2026-06-16T22:24:29.263663,Live,7,bottom,2,5,2,1,1,1--,Seiya Suzuki,Brennan Bernardino
16747,824182,2026-06-16T22:24:27.835042,Live,8,top,3,2,1,0,2,,Jahmai Jones,Bryan King
16746,823939,2026-06-16T22:24:26.444073,Live,1,bottom,3,0,0,1,2,,Mookie Betts,Drew Rasmussen
16745,823128,2026-06-16T22:24:25.049632,Live,3,bottom,1,1,0,0,0,12-,Cal Raleigh,Brandon Young
16744,823045,2026-06-16T22:24:23.677413,Live,9,top,0,2,3,0,0,,Fernando Tatis Jr.,Riley O'Brien
16743,822888,2026-06-16T22:24:22.179020,Live,8,top,3,10,2,0,1,,Brooks Lee,Joe Ross
16742,825070,2026-06-16T22:23:50.418265,Live,3,bottom,3,2,0,1,1,,Ketel Marte,Reid Detmers
16741,824991,2026-06-16T22:23:49.051995,Live,3,top,0,0,4,0,0,,Jake Mangum,Jack Perkins
16740,824912,2026-06-16T22:23:47.698938,Live,2,bottom,0,3,2,0,0,,Mike Yastrzemski,Adrian Houser
16739,824667,2026-06-16T22:23:46.345293,Live,7,bottom,2,5,2,0,0,1--,Seiya Suzuki,Brennan Bernardino
16738,824182,2026-06-16T22:23:44.880284,Live,8,top,3,2,1,0,2,,Jahmai Jones,Bryan King
16737,823939,2026-06-16T22:23:43.547656,Live,1,bottom,1,0,0,1,1,12-,Mookie Betts,Drew Rasmussen
16736,823128,2026-06-16T22:23:42.208668,Live,3,bottom,1,1,0,2,0,1--,J.P. Crawford,Brandon Young
16735,823045,2026-06-16T22:23:40.891680,Live,9,top,0,2,3,0,0,,Fernando Tatis Jr.,Riley O'Brien
16734,822888,2026-06-16T22:23:39.489261,Live,8,top,2,10,2,0,1,--3,Brooks Lee,Joe Ross
16733,825070,2026-06-16T22:23:07.838213,Live,3,bottom,2,2,0,1,1,,Ketel Marte,Reid Detmers
16732,824991,2026-06-16T22:23:06.529080,Live,2,bottom,3,0,4,0,3,,Shea Langeliers,Mitch Keller
16731,824912,2026-06-16T22:23:05.268356,Live,2,bottom,0,3,2,0,0,,Mike Yastrzemski,Adrian Houser
16730,824667,2026-06-16T22:23:04.004534,Live,7,bottom,1,5,2,0,1,1--,Michael Busch,Brennan Bernardino
16729,824182,2026-06-16T22:23:02.642026,Live,8,top,3,2,1,0,2,,Jahmai Jones,Bryan King
16728,823939,2026-06-16T22:23:01.390094,Live,1,bottom,1,0,0,3,2,12-,Freddie Freeman,Drew Rasmussen
16727,823128,2026-06-16T22:23:00.119249,Live,3,bottom,1,1,0,1,0,1--,J.P. Crawford,Brandon Young
16726,823045,2026-06-16T22:22:58.750049,Live,8,bottom,3,2,3,1,0,,Alec Burleson,Wandy Peralta
16725,822888,2026-06-16T22:22:57.471734,Live,8,top,1,10,2,1,1,-2-,Josh Bell,Joe Ross
16724,825070,2026-06-16T22:22:25.735151,Live,3,bottom,2,2,0,0,0,,Ketel Marte,Reid Detmers
16723,824991,2026-06-16T22:22:24.448979,Live,2,bottom,3,0,4,0,3,,Shea Langeliers,Mitch Keller
16722,824912,2026-06-16T22:22:23.149067,Live,2,bottom,0,3,2,0,0,,Mike Yastrzemski,Adrian Houser
16721,824667,2026-06-16T22:22:21.893154,Live,7,bottom,1,5,2,3,2,,Alex Bregman,Brennan Bernardino
16720,824182,2026-06-16T22:22:20.511248,Live,8,top,2,2,1,0,2,1--,Jahmai Jones,Bryan King
