id,game_pk,checked_at,status,inning,inning_half,outs,away_score,home_score,balls,strikes,runner_state,current_batter,current_pitcher
13352,824993,2026-06-15T23:57:05.191633,Live,7,bottom,2,1,6,1,2,,Zack Gelof,Carmen Mlodzinski
13351,823938,2026-06-15T23:57:04.273435,Live,6,bottom,1,3,3,2,0,1--,Max Muncy,Cam Booser
13350,825071,2026-06-15T23:56:33.148723,Live,9,top,2,3,4,2,2,,Oswald Peraza,Paul Sewald
13349,824993,2026-06-15T23:56:32.173666,Live,7,bottom,2,1,6,0,2,,Zack Gelof,Carmen Mlodzinski
13348,823938,2026-06-15T23:56:31.224745,Live,6,bottom,1,3,3,1,0,1--,Max Muncy,Cam Booser
13347,825071,2026-06-15T23:56:00.053587,Live,9,top,2,3,4,2,0,,Oswald Peraza,Paul Sewald
13346,824993,2026-06-15T23:55:59.019570,Live,7,bottom,2,1,6,0,0,,Zack Gelof,Carmen Mlodzinski
13345,823938,2026-06-15T23:55:58.083790,Live,6,bottom,1,3,3,0,0,1--,Max Muncy,Cam Booser
13344,825071,2026-06-15T23:55:26.878601,Live,9,top,2,3,4,0,0,,Oswald Peraza,Paul Sewald
13343,824993,2026-06-15T23:55:25.917745,Live,7,bottom,1,1,6,1,2,,Carlos Cortes,Carmen Mlodzinski
13342,823938,2026-06-15T23:55:24.932638,Live,6,bottom,1,3,3,0,0,1--,Max Muncy,Cam Booser
13341,825071,2026-06-15T23:54:53.491753,Live,9,top,2,2,4,1,2,,Donovan Walton,Paul Sewald
13340,824993,2026-06-15T23:54:52.145876,Live,7,bottom,1,1,6,1,1,,Carlos Cortes,Carmen Mlodzinski
13339,823938,2026-06-15T23:54:50.805695,Live,6,bottom,1,3,3,0,0,1--,Max Muncy,Cam Booser
13338,825071,2026-06-15T23:54:19.311778,Live,9,top,2,2,4,1,1,,Donovan Walton,Paul Sewald
13337,824993,2026-06-15T23:54:18.274277,Live,7,bottom,1,1,6,0,0,,Carlos Cortes,Carmen Mlodzinski
13336,823938,2026-06-15T23:54:17.257385,Live,6,bottom,1,3,3,0,0,1--,Max Muncy,Nick Martinez
13335,825071,2026-06-15T23:53:46.035432,Live,9,top,2,2,4,0,0,,Donovan Walton,Paul Sewald
13334,824993,2026-06-15T23:53:45.076695,Live,7,bottom,0,1,6,1,2,,Jacob Wilson,Carmen Mlodzinski
13333,823938,2026-06-15T23:53:44.127599,Live,6,bottom,0,3,3,1,0,1--,Mookie Betts,Nick Martinez
13332,825071,2026-06-15T23:53:12.943693,Live,9,top,2,2,4,0,0,,Donovan Walton,Paul Sewald
13331,824993,2026-06-15T23:53:11.953136,Live,7,bottom,0,1,6,1,2,,Jacob Wilson,Carmen Mlodzinski
13330,823938,2026-06-15T23:53:10.990435,Live,6,bottom,0,3,3,0,0,1--,Mookie Betts,Nick Martinez
13329,825071,2026-06-15T23:52:39.730504,Live,9,top,1,2,4,1,2,,Logan O'Hoppe,Paul Sewald
13328,824993,2026-06-15T23:52:38.752243,Live,7,bottom,0,1,6,1,1,,Jacob Wilson,Carmen Mlodzinski
13327,823938,2026-06-15T23:52:37.766009,Live,6,bottom,0,3,3,3,2,,Freddie Freeman,Nick Martinez
13326,825071,2026-06-15T23:52:06.499858,Live,9,top,1,2,4,0,2,,Logan O'Hoppe,Paul Sewald
13325,824993,2026-06-15T23:52:05.492126,Live,7,top,3,1,6,1,3,,Bryan Reynolds,Justin Sterner
13324,823938,2026-06-15T23:52:04.514842,Live,6,bottom,0,3,3,3,2,,Freddie Freeman,Nick Martinez
13323,825071,2026-06-15T23:51:33.265338,Live,9,top,1,2,4,0,0,,Logan O'Hoppe,Paul Sewald
13322,824993,2026-06-15T23:51:32.241145,Live,7,top,3,1,6,1,3,,Bryan Reynolds,Justin Sterner
13321,823938,2026-06-15T23:51:31.267219,Live,6,bottom,0,3,3,2,2,,Freddie Freeman,Nick Martinez
13320,825071,2026-06-15T23:51:00.057655,Live,9,top,0,2,4,1,2,,Denzer Guzman,Paul Sewald
13319,824993,2026-06-15T23:50:59.057090,Live,7,top,3,1,6,1,3,,Bryan Reynolds,Justin Sterner
13318,823938,2026-06-15T23:50:58.046732,Live,6,bottom,0,3,3,2,2,,Freddie Freeman,Nick Martinez
13317,825071,2026-06-15T23:50:26.813244,Live,9,top,0,2,4,1,1,,Denzer Guzman,Paul Sewald
13316,824993,2026-06-15T23:50:25.829921,Live,7,top,3,1,6,1,3,,Bryan Reynolds,Justin Sterner
13315,823938,2026-06-15T23:50:24.893220,Live,6,bottom,0,3,3,2,2,,Freddie Freeman,Nick Martinez
13314,825071,2026-06-15T23:49:53.655840,Live,9,top,0,2,4,0,0,,Denzer Guzman,Paul Sewald
13313,824993,2026-06-15T23:49:52.674636,Live,7,top,2,1,6,1,2,1--,Bryan Reynolds,Justin Sterner
13312,823938,2026-06-15T23:49:51.698822,Live,6,bottom,0,3,3,1,2,,Freddie Freeman,Nick Martinez
13311,825071,2026-06-15T23:49:20.445352,Live,9,top,0,2,4,0,0,,Denzer Guzman,Paul Sewald
13310,824993,2026-06-15T23:49:19.455213,Live,7,top,2,1,6,0,2,1--,Bryan Reynolds,Justin Sterner
