game_date,away_team,home_team,start_time,away_pitcher,home_pitcher,sportsbook,away_moneyline,home_moneyline,opener_away,opener_home,source_url,parse_method
2026-06-22,Texas Rangers,Miami Marlins,2026-06-22T22:40:00,T. Alexander,T. Phillips,bet365,-200,+150,+160,-217,https://www.sportsbookreview.com/betting-odds/mlb-baseball/pointspread/full-game/?date=2026-06-22,embedded_json
2026-06-22,Texas Rangers,Miami Marlins,2026-06-22T22:40:00,T. Alexander,T. Phillips,DraftKings,-186,+153,+166,-203,https://www.sportsbookreview.com/betting-odds/mlb-baseball/pointspread/full-game/?date=2026-06-22,embedded_json
2026-06-22,Texas Rangers,Miami Marlins,2026-06-22T22:40:00,T. Alexander,T. Phillips,Fanatics Sportsbook,-190,+155,-195,+160,https://www.sportsbookreview.com/betting-odds/mlb-baseball/pointspread/full-game/?date=2026-06-22,embedded_json
2026-06-22,Philadelphia Phillies,Washington Nationals,2026-06-22T22:45:00,T. Mayza,F. Griffin,BetMGM,-190,+155,+140,-170,https://www.sportsbookreview.com/betting-odds/mlb-baseball/pointspread/full-game/?date=2026-06-22,embedded_json
2026-06-22,Philadelphia Phillies,Washington Nationals,2026-06-22T22:45:00,T. Mayza,F. Griffin,FanDuel,-192,+158,+150,-182,https://www.sportsbookreview.com/betting-odds/mlb-baseball/pointspread/full-game/?date=2026-06-22,embedded_json
2026-06-22,Philadelphia Phillies,Washington Nationals,2026-06-22T22:45:00,T. Mayza,F. Griffin,Caesars,+146,-204,+143,-170,https://www.sportsbookreview.com/betting-odds/mlb-baseball/pointspread/full-game/?date=2026-06-22,embedded_json
2026-06-22,Philadelphia Phillies,Washington Nationals,2026-06-22T22:45:00,T. Mayza,F. Griffin,bet365,-200,+150,+135,-179,https://www.sportsbookreview.com/betting-odds/mlb-baseball/pointspread/full-game/?date=2026-06-22,embedded_json
2026-06-22,Philadelphia Phillies,Washington Nationals,2026-06-22T22:45:00,T. Mayza,F. Griffin,DraftKings,-188,+154,+146,-177,https://www.sportsbookreview.com/betting-odds/mlb-baseball/pointspread/full-game/?date=2026-06-22,embedded_json
2026-06-22,Philadelphia Phillies,Washington Nationals,2026-06-22T22:45:00,T. Mayza,F. Griffin,Fanatics Sportsbook,-190,+155,+150,-180,https://www.sportsbookreview.com/betting-odds/mlb-baseball/pointspread/full-game/?date=2026-06-22,embedded_json
2026-06-22,Houston Astros,Toronto Blue Jays,2026-06-22T23:07:00,H. Brown,D. Cease,BetMGM,-190,+155,-210,+170,https://www.sportsbookreview.com/betting-odds/mlb-baseball/pointspread/full-game/?date=2026-06-22,embedded_json
2026-06-22,Houston Astros,Toronto Blue Jays,2026-06-22T23:07:00,H. Brown,D. Cease,FanDuel,-200,+164,-215,+176,https://www.sportsbookreview.com/betting-odds/mlb-baseball/pointspread/full-game/?date=2026-06-22,embedded_json
2026-06-22,Houston Astros,Toronto Blue Jays,2026-06-22T23:07:00,H. Brown,D. Cease,Caesars,-190,+158,-205,+170,https://www.sportsbookreview.com/betting-odds/mlb-baseball/pointspread/full-game/?date=2026-06-22,embedded_json
2026-06-22,Houston Astros,Toronto Blue Jays,2026-06-22T23:07:00,H. Brown,D. Cease,bet365,-200,+150,-222,+165,https://www.sportsbookreview.com/betting-odds/mlb-baseball/pointspread/full-game/?date=2026-06-22,embedded_json
2026-06-22,Houston Astros,Toronto Blue Jays,2026-06-22T23:07:00,H. Brown,D. Cease,DraftKings,-191,+156,-207,+169,https://www.sportsbookreview.com/betting-odds/mlb-baseball/pointspread/full-game/?date=2026-06-22,embedded_json
2026-06-22,Houston Astros,Toronto Blue Jays,2026-06-22T23:07:00,H. Brown,D. Cease,Fanatics Sportsbook,-195,+160,-215,+175,https://www.sportsbookreview.com/betting-odds/mlb-baseball/pointspread/full-game/?date=2026-06-22,embedded_json
2026-06-22,Milwaukee Brewers,Cincinnati Reds,2026-06-22T23:10:00,B. Woodruff,B. Singer,BetMGM,+105,-125,-102,-118,https://www.sportsbookreview.com/betting-odds/mlb-baseball/pointspread/full-game/?date=2026-06-22,embedded_json
2026-06-22,Milwaukee Brewers,Cincinnati Reds,2026-06-22T23:10:00,B. Woodruff,B. Singer,FanDuel,+106,-128,+100,-120,https://www.sportsbookreview.com/betting-odds/mlb-baseball/pointspread/full-game/?date=2026-06-22,embedded_json
2026-06-22,Milwaukee Brewers,Cincinnati Reds,2026-06-22T23:10:00,B. Woodruff,B. Singer,Caesars,+100,-120,+100,-120,https://www.sportsbookreview.com/betting-odds/mlb-baseball/pointspread/full-game/?date=2026-06-22,embedded_json
2026-06-22,Milwaukee Brewers,Cincinnati Reds,2026-06-22T23:10:00,B. Woodruff,B. Singer,bet365,-104,-127,-104,-127,https://www.sportsbookreview.com/betting-odds/mlb-baseball/pointspread/full-game/?date=2026-06-22,embedded_json
2026-06-22,Milwaukee Brewers,Cincinnati Reds,2026-06-22T23:10:00,B. Woodruff,B. Singer,DraftKings,+101,-122,-102,-118,https://www.sportsbookreview.com/betting-odds/mlb-baseball/pointspread/full-game/?date=2026-06-22,embedded_json
2026-06-22,Milwaukee Brewers,Cincinnati Reds,2026-06-22T23:10:00,B. Woodruff,B. Singer,Fanatics Sportsbook,+110,-130,-125,+105,https://www.sportsbookreview.com/betting-odds/mlb-baseball/pointspread/full-game/?date=2026-06-22,embedded_json
2026-06-22,Los Angeles Dodgers,Minnesota Twins,2026-06-22T23:40:00,W. Klein,Z. Matthews,BetMGM,+105,-130,+100,-120,https://www.sportsbookreview.com/betting-odds/mlb-baseball/pointspread/full-game/?date=2026-06-22,embedded_json
2026-06-22,Los Angeles Dodgers,Minnesota Twins,2026-06-22T23:40:00,W. Klein,Z. Matthews,FanDuel,+106,-128,+102,-122,https://www.sportsbookreview.com/betting-odds/mlb-baseball/pointspread/full-game/?date=2026-06-22,embedded_json
2026-06-22,Los Angeles Dodgers,Minnesota Twins,2026-06-22T23:40:00,W. Klein,Z. Matthews,Caesars,+105,-125,+100,-120,https://www.sportsbookreview.com/betting-odds/mlb-baseball/pointspread/full-game/?date=2026-06-22,embedded_json
2026-06-22,Los Angeles Dodgers,Minnesota Twins,2026-06-22T23:40:00,W. Klein,Z. Matthews,bet365,+101,-132,-104,-127,https://www.sportsbookreview.com/betting-odds/mlb-baseball/pointspread/full-game/?date=2026-06-22,embedded_json
2026-06-22,Los Angeles Dodgers,Minnesota Twins,2026-06-22T23:40:00,W. Klein,Z. Matthews,DraftKings,+102,-123,+102,-122,https://www.sportsbookreview.com/betting-odds/mlb-baseball/pointspread/full-game/?date=2026-06-22,embedded_json
2026-06-22,Los Angeles Dodgers,Minnesota Twins,2026-06-22T23:40:00,W. Klein,Z. Matthews,Fanatics Sportsbook,+110,-130,+110,-130,https://www.sportsbookreview.com/betting-odds/mlb-baseball/pointspread/full-game/?date=2026-06-22,embedded_json
2026-06-22,Cleveland Guardians,Chicago White Sox,2026-06-22T23:40:00,G. Williams,A. Kay,BetMGM,+150,-185,+145,-180,https://www.sportsbookreview.com/betting-odds/mlb-baseball/pointspread/full-game/?date=2026-06-22,embedded_json
2026-06-22,Cleveland Guardians,Chicago White Sox,2026-06-22T23:40:00,G. Williams,A. Kay,FanDuel,+155,-188,+140,-170,https://www.sportsbookreview.com/betting-odds/mlb-baseball/pointspread/full-game/?date=2026-06-22,embedded_json
2026-06-22,Cleveland Guardians,Chicago White Sox,2026-06-22T23:40:00,G. Williams,A. Kay,Caesars,+150,-178,+143,-170,https://www.sportsbookreview.com/betting-odds/mlb-baseball/pointspread/full-game/?date=2026-06-22,embedded_json
2026-06-22,Cleveland Guardians,Chicago White Sox,2026-06-22T23:40:00,G. Williams,A. Kay,bet365,+145,-196,+135,-179,https://www.sportsbookreview.com/betting-odds/mlb-baseball/pointspread/full-game/?date=2026-06-22,embedded_json
2026-06-22,Cleveland Guardians,Chicago White Sox,2026-06-22T23:40:00,G. Williams,A. Kay,DraftKings,+153,-186,+144,-175,https://www.sportsbookreview.com/betting-odds/mlb-baseball/pointspread/full-game/?date=2026-06-22,embedded_json
2026-06-22,Cleveland Guardians,Chicago White Sox,2026-06-22T23:40:00,G. Williams,A. Kay,Fanatics Sportsbook,+155,-190,+145,-175,https://www.sportsbookreview.com/betting-odds/mlb-baseball/pointspread/full-game/?date=2026-06-22,embedded_json
2026-06-22,Arizona Diamondbacks,St. Louis Cardinals,2026-06-22T23:45:00,M. Kelly,A. Pallante,BetMGM,-160,+135,-170,+140,https://www.sportsbookreview.com/betting-odds/mlb-baseball/pointspread/full-game/?date=2026-06-22,embedded_json
2026-06-22,Arizona Diamondbacks,St. Louis Cardinals,2026-06-22T23:45:00,M. Kelly,A. Pallante,FanDuel,-162,+134,-178,+146,https://www.sportsbookreview.com/betting-odds/mlb-baseball/pointspread/full-game/?date=2026-06-22,embedded_json
2026-06-22,Arizona Diamondbacks,St. Louis Cardinals,2026-06-22T23:45:00,M. Kelly,A. Pallante,Caesars,-165,+140,-170,+143,https://www.sportsbookreview.com/betting-odds/mlb-baseball/pointspread/full-game/?date=2026-06-22,embedded_json
2026-06-22,Arizona Diamondbacks,St. Louis Cardinals,2026-06-22T23:45:00,M. Kelly,A. Pallante,bet365,-179,+135,-196,+145,https://www.sportsbookreview.com/betting-odds/mlb-baseball/pointspread/full-game/?date=2026-06-22,embedded_json
2026-06-22,Arizona Diamondbacks,St. Louis Cardinals,2026-06-22T23:45:00,M. Kelly,A. Pallante,DraftKings,-170,+140,-168,+139,https://www.sportsbookreview.com/betting-odds/mlb-baseball/pointspread/full-game/?date=2026-06-22,embedded_json
2026-06-22,Arizona Diamondbacks,St. Louis Cardinals,2026-06-22T23:45:00,M. Kelly,A. Pallante,Fanatics Sportsbook,-165,+135,-180,+150,https://www.sportsbookreview.com/betting-odds/mlb-baseball/pointspread/full-game/?date=2026-06-22,embedded_json
2026-06-22,Boston Red Sox,Colorado Rockies,2026-06-23T00:40:00,J. Bennett,R. Feltner,BetMGM,+110,-135,+118,-145,https://www.sportsbookreview.com/betting-odds/mlb-baseball/pointspread/full-game/?date=2026-06-22,embedded_json
2026-06-22,Boston Red Sox,Colorado Rockies,2026-06-23T00:40:00,J. Bennett,R. Feltner,FanDuel,+105,-126,+116,-140,https://www.sportsbookreview.com/betting-odds/mlb-baseball/pointspread/full-game/?date=2026-06-22,embedded_json
2026-06-22,Boston Red Sox,Colorado Rockies,2026-06-23T00:40:00,J. Bennett,R. Feltner,Caesars,+110,-130,+118,-140,https://www.sportsbookreview.com/betting-odds/mlb-baseball/pointspread/full-game/?date=2026-06-22,embedded_json
2026-06-22,Boston Red Sox,Colorado Rockies,2026-06-23T00:40:00,J. Bennett,R. Feltner,bet365,+105,-139,+115,-149,https://www.sportsbookreview.com/betting-odds/mlb-baseball/pointspread/full-game/?date=2026-06-22,embedded_json
2026-06-22,Boston Red Sox,Colorado Rockies,2026-06-23T00:40:00,J. Bennett,R. Feltner,DraftKings,+113,-136,+119,-143,https://www.sportsbookreview.com/betting-odds/mlb-baseball/pointspread/full-game/?date=2026-06-22,embedded_json
2026-06-22,Boston Red Sox,Colorado Rockies,2026-06-23T00:40:00,J. Bennett,R. Feltner,Fanatics Sportsbook,+110,-130,+120,-145,https://www.sportsbookreview.com/betting-odds/mlb-baseball/pointspread/full-game/?date=2026-06-22,embedded_json
2026-06-22,Baltimore Orioles,Los Angeles Angels,2026-06-23T01:38:00,K. Bradish,S. Aldegheri,BetMGM,-102,-118,+100,-120,https://www.sportsbookreview.com/betting-odds/mlb-baseball/pointspread/full-game/?date=2026-06-22,embedded_json
2026-06-22,Baltimore Orioles,Los Angeles Angels,2026-06-23T01:38:00,K. Bradish,S. Aldegheri,FanDuel,+104,-125,-102,-118,https://www.sportsbookreview.com/betting-odds/mlb-baseball/pointspread/full-game/?date=2026-06-22,embedded_json
2026-06-22,Baltimore Orioles,Los Angeles Angels,2026-06-23T01:38:00,K. Bradish,S. Aldegheri,Caesars,+100,-120,+100,-120,https://www.sportsbookreview.com/betting-odds/mlb-baseball/pointspread/full-game/?date=2026-06-22,embedded_json
2026-06-22,Baltimore Orioles,Los Angeles Angels,2026-06-23T01:38:00,K. Bradish,S. Aldegheri,bet365,-104,-127,-104,-127,https://www.sportsbookreview.com/betting-odds/mlb-baseball/pointspread/full-game/?date=2026-06-22,embedded_json
2026-06-22,Baltimore Orioles,Los Angeles Angels,2026-06-23T01:38:00,K. Bradish,S. Aldegheri,DraftKings,+100,-121,+100,-120,https://www.sportsbookreview.com/betting-odds/mlb-baseball/pointspread/full-game/?date=2026-06-22,embedded_json
2026-06-22,Baltimore Orioles,Los Angeles Angels,2026-06-23T01:38:00,K. Bradish,S. Aldegheri,Fanatics Sportsbook,-105,-115,+100,-120,https://www.sportsbookreview.com/betting-odds/mlb-baseball/pointspread/full-game/?date=2026-06-22,embedded_json
2026-06-22,Atlanta Braves,San Diego Padres,2026-06-23T02:10:00,G. Holmes,M. King,BetMGM,+155,-190,+155,-190,https://www.sportsbookreview.com/betting-odds/mlb-baseball/pointspread/full-game/?date=2026-06-22,embedded_json
2026-06-22,Atlanta Braves,San Diego Padres,2026-06-23T02:10:00,G. Holmes,M. King,FanDuel,+172,-210,+155,-188,https://www.sportsbookreview.com/betting-odds/mlb-baseball/pointspread/full-game/?date=2026-06-22,embedded_json
2026-06-22,Atlanta Braves,San Diego Padres,2026-06-23T02:10:00,G. Holmes,M. King,Caesars,-234,-190,+143,-170,https://www.sportsbookreview.com/betting-odds/mlb-baseball/pointspread/full-game/?date=2026-06-22,embedded_json
2026-06-22,Atlanta Braves,San Diego Padres,2026-06-23T02:10:00,G. Holmes,M. King,bet365,+160,-217,+150,-200,https://www.sportsbookreview.com/betting-odds/mlb-baseball/pointspread/full-game/?date=2026-06-22,embedded_json
2026-06-22,Atlanta Braves,San Diego Padres,2026-06-23T02:10:00,G. Holmes,M. King,DraftKings,+159,-194,+159,-194,https://www.sportsbookreview.com/betting-odds/mlb-baseball/pointspread/full-game/?date=2026-06-22,embedded_json
2026-06-22,Atlanta Braves,San Diego Padres,2026-06-23T02:10:00,G. Holmes,M. King,Fanatics Sportsbook,+260,-330,-215,+175,https://www.sportsbookreview.com/betting-odds/mlb-baseball/pointspread/full-game/?date=2026-06-22,embedded_json
