game_date,game_id,away_abbr,home_abbr,game_start_utc,market_ticker,market_type,selected_team_abbr,line_value,coverage_label,total_snapshots,pre_game_snapshots,latest_pre_snap,min_spread_overall,empty_book_fraction
2026-06-21,SF@MIA,SF,MIA,2026-06-21T17:40,KXMLBTOTAL-26JUN211340SFMIA-2,full_game_total,,2.0,stale_only,1545,472,2026-06-21T17:39:48.780838+00:00,98,1.0
2026-06-21,SF@MIA,SF,MIA,2026-06-21T17:40,KXMLBTOTAL-26JUN211340SFMIA-10,full_game_total,,10.0,stale_only,1545,472,2026-06-21T17:39:48.780838+00:00,98,1.0
2026-06-21,SF@MIA,SF,MIA,2026-06-21T17:40,KXMLBTOTAL-26JUN211340SFMIA-8,full_game_total,,8.0,stale_only,1545,472,2026-06-21T17:39:48.780838+00:00,98,1.0
2026-06-21,SF@MIA,SF,MIA,2026-06-21T17:40,KXMLBTOTAL-26JUN211340SFMIA-11,full_game_total,,11.0,stale_only,1545,472,2026-06-21T17:39:48.780838+00:00,98,1.0
2026-06-21,SF@MIA,SF,MIA,2026-06-21T17:40,KXMLBGAME-26JUN211340SFMIA-MIA,moneyline,MIA,,stale_only,1545,472,2026-06-21T17:39:48.780838+00:00,98,1.0
2026-06-21,SF@MIA,SF,MIA,2026-06-21T17:40,KXMLBGAME-26JUN211340SFMIA-SF,moneyline,SF,,stale_only,1545,472,2026-06-21T17:39:48.780838+00:00,98,1.0
2026-06-21,SF@MIA,SF,MIA,2026-06-21T17:40,KXMLBHR-26JUN211340SFMIA-SFRDEVERS16-1,player_hr,,1.0,no_snapshots,0,0,,,
2026-06-21,SF@MIA,SF,MIA,2026-06-21T17:40,KXMLBHR-26JUN211340SFMIA-SFRDEVERS16-2,player_hr,,2.0,no_snapshots,0,0,,,
2026-06-21,SF@MIA,SF,MIA,2026-06-21T17:40,KXMLBSPREAD-26JUN211340SFMIA-MIA4,spread_run_line,,,stale_only,1545,472,2026-06-21T17:39:48.780838+00:00,98,1.0
2026-06-21,SF@MIA,SF,MIA,2026-06-21T17:40,KXMLBSPREAD-26JUN211340SFMIA-MIA3,spread_run_line,,,stale_only,1545,472,2026-06-21T17:39:48.780838+00:00,98,1.0
2026-06-21,SF@MIA,SF,MIA,2026-06-21T17:40,KXMLBSPREAD-26JUN211340SFMIA-SF2,spread_run_line,,,stale_only,1545,472,2026-06-21T17:39:48.780838+00:00,98,1.0
2026-06-21,SF@MIA,SF,MIA,2026-06-21T17:40,KXMLBSPREAD-26JUN211340SFMIA-SF3,spread_run_line,,,stale_only,1545,472,2026-06-21T17:39:48.780838+00:00,98,1.0
2026-06-21,SF@MIA,SF,MIA,2026-06-21T17:40,KXMLBSPREAD-26JUN211340SFMIA-MIA2,spread_run_line,,,stale_only,1545,472,2026-06-21T17:39:48.780838+00:00,98,1.0
2026-06-21,SF@MIA,SF,MIA,2026-06-21T17:40,KXMLBSPREAD-26JUN211340SFMIA-SF4,spread_run_line,,,stale_only,1545,472,2026-06-21T17:39:48.780838+00:00,98,1.0
2026-06-21,STL@KC,STL,KC,2026-06-21T18:10,KXMLBF5SPREAD-26JUN211410STLKC-KC2,f5_spread,,,stale_only,1546,592,2026-06-21T18:09:48.798824+00:00,98,1.0
2026-06-21,STL@KC,STL,KC,2026-06-21T18:10,KXMLBF5SPREAD-26JUN211410STLKC-KC3,f5_spread,,,stale_only,1546,592,2026-06-21T18:09:48.798824+00:00,98,1.0
2026-06-21,STL@KC,STL,KC,2026-06-21T18:10,KXMLBF5SPREAD-26JUN211410STLKC-STL3,f5_spread,,,stale_only,1546,592,2026-06-21T18:09:48.798824+00:00,98,1.0
2026-06-21,STL@KC,STL,KC,2026-06-21T18:10,KXMLBF5SPREAD-26JUN211410STLKC-STL2,f5_spread,,,stale_only,1546,592,2026-06-21T18:09:48.798824+00:00,98,1.0
2026-06-21,STL@KC,STL,KC,2026-06-21T18:10,KXMLBF5TOTAL-26JUN211410STLKC-2,f5_total,,2.0,stale_only,1546,592,2026-06-21T18:09:48.798824+00:00,98,1.0
2026-06-21,STL@KC,STL,KC,2026-06-21T18:10,KXMLBF5TOTAL-26JUN211410STLKC-3,f5_total,,3.0,stale_only,1546,592,2026-06-21T18:09:48.798824+00:00,98,1.0
2026-06-21,STL@KC,STL,KC,2026-06-21T18:10,KXMLBF5TOTAL-26JUN211410STLKC-7,f5_total,,7.0,stale_only,1546,592,2026-06-21T18:09:48.798824+00:00,98,1.0
2026-06-21,STL@KC,STL,KC,2026-06-21T18:10,KXMLBF5TOTAL-26JUN211410STLKC-4,f5_total,,4.0,stale_only,1546,592,2026-06-21T18:09:48.798824+00:00,98,1.0
2026-06-21,STL@KC,STL,KC,2026-06-21T18:10,KXMLBF5TOTAL-26JUN211410STLKC-6,f5_total,,6.0,stale_only,1546,592,2026-06-21T18:09:48.798824+00:00,98,1.0
2026-06-21,STL@KC,STL,KC,2026-06-21T18:10,KXMLBF5TOTAL-26JUN211410STLKC-5,f5_total,,5.0,stale_only,1546,592,2026-06-21T18:09:48.798824+00:00,98,1.0
2026-06-21,STL@KC,STL,KC,2026-06-21T18:10,KXMLBF5TOTAL-26JUN211410STLKC-1,f5_total,,1.0,stale_only,1546,592,2026-06-21T18:09:48.798824+00:00,98,1.0
2026-06-21,STL@KC,STL,KC,2026-06-21T18:10,KXMLBF5-26JUN211410STLKC-STL,f5_winner,,,no_snapshots,0,0,,,
2026-06-21,STL@KC,STL,KC,2026-06-21T18:10,KXMLBF5-26JUN211410STLKC-TIE,f5_winner,,,no_snapshots,0,0,,,
2026-06-21,STL@KC,STL,KC,2026-06-21T18:10,KXMLBF5-26JUN211410STLKC-KC,f5_winner,,,no_snapshots,0,0,,,
2026-06-21,STL@KC,STL,KC,2026-06-21T18:10,KXMLBTOTAL-26JUN211410STLKC-5,full_game_total,,5.0,stale_only,1546,592,2026-06-21T18:09:48.798824+00:00,98,1.0
2026-06-21,STL@KC,STL,KC,2026-06-21T18:10,KXMLBTOTAL-26JUN211410STLKC-4,full_game_total,,4.0,stale_only,1546,592,2026-06-21T18:09:48.798824+00:00,98,1.0
2026-06-21,STL@KC,STL,KC,2026-06-21T18:10,KXMLBTOTAL-26JUN211410STLKC-6,full_game_total,,6.0,stale_only,1546,592,2026-06-21T18:09:48.798824+00:00,98,1.0
2026-06-21,STL@KC,STL,KC,2026-06-21T18:10,KXMLBTOTAL-26JUN211410STLKC-12,full_game_total,,12.0,stale_only,1546,592,2026-06-21T18:09:48.798824+00:00,98,1.0
2026-06-21,STL@KC,STL,KC,2026-06-21T18:10,KXMLBTOTAL-26JUN211410STLKC-14,full_game_total,,14.0,stale_only,1546,592,2026-06-21T18:09:48.798824+00:00,98,1.0
2026-06-21,STL@KC,STL,KC,2026-06-21T18:10,KXMLBTOTAL-26JUN211410STLKC-13,full_game_total,,13.0,stale_only,1546,592,2026-06-21T18:09:48.798824+00:00,98,1.0
2026-06-21,STL@KC,STL,KC,2026-06-21T18:10,KXMLBTOTAL-26JUN211410STLKC-7,full_game_total,,7.0,stale_only,1546,592,2026-06-21T18:09:48.798824+00:00,98,1.0
2026-06-21,STL@KC,STL,KC,2026-06-21T18:10,KXMLBTOTAL-26JUN211410STLKC-11,full_game_total,,11.0,stale_only,1546,592,2026-06-21T18:09:48.798824+00:00,98,1.0
2026-06-21,STL@KC,STL,KC,2026-06-21T18:10,KXMLBTOTAL-26JUN211410STLKC-8,full_game_total,,8.0,stale_only,1546,592,2026-06-21T18:09:48.798824+00:00,98,1.0
2026-06-21,STL@KC,STL,KC,2026-06-21T18:10,KXMLBTOTAL-26JUN211410STLKC-10,full_game_total,,10.0,stale_only,1546,592,2026-06-21T18:09:48.798824+00:00,98,1.0
2026-06-21,STL@KC,STL,KC,2026-06-21T18:10,KXMLBTOTAL-26JUN211410STLKC-9,full_game_total,,9.0,stale_only,1546,592,2026-06-21T18:09:48.798824+00:00,98,1.0
2026-06-21,STL@KC,STL,KC,2026-06-21T18:10,KXMLBGAME-26JUN211410STLKC-KC,moneyline,KC,,stale_only,1546,592,2026-06-21T18:09:48.798824+00:00,98,1.0
2026-06-21,STL@KC,STL,KC,2026-06-21T18:10,KXMLBGAME-26JUN211410STLKC-STL,moneyline,STL,,stale_only,1546,592,2026-06-21T18:09:48.798824+00:00,98,1.0
2026-06-21,STL@KC,STL,KC,2026-06-21T18:10,KXMLBSPREAD-26JUN211410STLKC-KC2,spread_run_line,,,stale_only,1546,592,2026-06-21T18:09:48.798824+00:00,98,1.0
2026-06-21,STL@KC,STL,KC,2026-06-21T18:10,KXMLBSPREAD-26JUN211410STLKC-KC3,spread_run_line,,,stale_only,1546,592,2026-06-21T18:09:48.798824+00:00,98,1.0
2026-06-21,STL@KC,STL,KC,2026-06-21T18:10,KXMLBSPREAD-26JUN211410STLKC-KC4,spread_run_line,,,stale_only,1546,592,2026-06-21T18:09:48.798824+00:00,98,1.0
2026-06-21,STL@KC,STL,KC,2026-06-21T18:10,KXMLBSPREAD-26JUN211410STLKC-STL2,spread_run_line,,,stale_only,1546,592,2026-06-21T18:09:48.798824+00:00,98,1.0
2026-06-21,STL@KC,STL,KC,2026-06-21T18:10,KXMLBSPREAD-26JUN211410STLKC-STL3,spread_run_line,,,stale_only,1546,592,2026-06-21T18:09:48.798824+00:00,98,1.0
2026-06-21,STL@KC,STL,KC,2026-06-21T18:10,KXMLBSPREAD-26JUN211410STLKC-STL4,spread_run_line,,,stale_only,1546,592,2026-06-21T18:09:48.798824+00:00,98,1.0
2026-06-21,TOR@CHC,TOR,CHC,2026-06-21T18:20,KXMLBF5-26JUN211420TORCHC-TOR,f5_winner,,,no_snapshots,0,0,,,
2026-06-21,TOR@CHC,TOR,CHC,2026-06-21T18:20,KXMLBF5-26JUN211420TORCHC-CHC,f5_winner,,,no_snapshots,0,0,,,
2026-06-21,TOR@CHC,TOR,CHC,2026-06-21T18:20,KXMLBF5-26JUN211420TORCHC-TIE,f5_winner,,,no_snapshots,0,0,,,
2026-06-21,TOR@CHC,TOR,CHC,2026-06-21T18:20,KXMLBHR-26JUN211420TORCHC-TORVGUERRERO27-2,player_hr,,2.0,no_snapshots,0,0,,,
2026-06-21,TOR@CHC,TOR,CHC,2026-06-21T18:20,KXMLBHR-26JUN211420TORCHC-CHCPCROWARMSTRONG4-1,player_hr,,1.0,no_snapshots,0,0,,,
2026-06-21,TOR@CHC,TOR,CHC,2026-06-21T18:20,KXMLBHR-26JUN211420TORCHC-CHCPCROWARMSTRONG4-2,player_hr,,2.0,no_snapshots,0,0,,,
2026-06-21,TOR@CHC,TOR,CHC,2026-06-21T18:20,KXMLBHR-26JUN211420TORCHC-TORVGUERRERO27-1,player_hr,,1.0,no_snapshots,0,0,,,
2026-06-21,TOR@CHC,TOR,CHC,2026-06-21T18:20,KXMLBHR-26JUN211420TORCHC-CHCABREGMAN3-1,player_hr,,1.0,no_snapshots,0,0,,,
2026-06-21,WSN@TB,WSN,TB,2026-06-21T17:40,,,,,market_missing,0,0,,,
