season,combo,feature_value,outcome,count,feature_rate,baseline_rate,lift
2023,offense_form_bucket+opponent_starter_ra9_bucket,40_45__excellent_lt_3_5,team_post5_runs_2plus,255,0.502,0.4955,0.0065
2024,offense_form_bucket+opponent_starter_ra9_bucket,40_45__excellent_lt_3_5,team_post5_runs_2plus,329,0.459,0.4773,-0.0183
2025,offense_form_bucket+opponent_starter_ra9_bucket,40_45__excellent_lt_3_5,team_post5_runs_2plus,312,0.4359,0.4701,-0.0342
2023,offense_form_bucket+opponent_starter_ra9_bucket,40_45__excellent_lt_3_5,team_runs_4plus,255,0.5451,0.5745,-0.0294
2024,offense_form_bucket+opponent_starter_ra9_bucket,40_45__excellent_lt_3_5,team_runs_4plus,329,0.5623,0.55,0.0123
2025,offense_form_bucket+opponent_starter_ra9_bucket,40_45__excellent_lt_3_5,team_runs_4plus,312,0.5032,0.5493,-0.0461
2023,offense_form_bucket+opponent_starter_ra9_bucket,40_45__excellent_lt_3_5,team_runs_5plus,255,0.4235,0.4529,-0.0294
2024,offense_form_bucket+opponent_starter_ra9_bucket,40_45__excellent_lt_3_5,team_runs_5plus,329,0.4438,0.4252,0.0186
2025,offense_form_bucket+opponent_starter_ra9_bucket,40_45__excellent_lt_3_5,team_runs_5plus,312,0.3654,0.4166,-0.0512
2023,offense_form_bucket+opponent_starter_ra9_bucket,40_45__excellent_lt_3_5,team_trailed_early_1to3,255,0.5333,0.4889,0.0444
2024,offense_form_bucket+opponent_starter_ra9_bucket,40_45__excellent_lt_3_5,team_trailed_early_1to3,329,0.4985,0.4826,0.0159
2025,offense_form_bucket+opponent_starter_ra9_bucket,40_45__excellent_lt_3_5,team_trailed_early_1to3,312,0.5096,0.4927,0.0169
2023,offense_form_bucket+opponent_starter_ra9_bucket,40_45__excellent_lt_3_5,team_won,255,0.4627,0.5,-0.0373
2024,offense_form_bucket+opponent_starter_ra9_bucket,40_45__excellent_lt_3_5,team_won,329,0.4985,0.498,0.0005
2025,offense_form_bucket+opponent_starter_ra9_bucket,40_45__excellent_lt_3_5,team_won,312,0.4423,0.5,-0.0577
2023,offense_form_bucket+opponent_starter_ra9_bucket,40_45__good_3_5_4_25,f5_total_4plus,149,0.6309,0.6342,-0.0033
2024,offense_form_bucket+opponent_starter_ra9_bucket,40_45__good_3_5_4_25,f5_total_4plus,169,0.6095,0.6211,-0.0116
2025,offense_form_bucket+opponent_starter_ra9_bucket,40_45__good_3_5_4_25,f5_total_4plus,157,0.6115,0.6226,-0.0111
2023,offense_form_bucket+opponent_starter_ra9_bucket,40_45__good_3_5_4_25,f5_total_5plus,149,0.5302,0.531,-0.0008
2024,offense_form_bucket+opponent_starter_ra9_bucket,40_45__good_3_5_4_25,f5_total_5plus,169,0.4793,0.4957,-0.0164
2025,offense_form_bucket+opponent_starter_ra9_bucket,40_45__good_3_5_4_25,f5_total_5plus,157,0.4968,0.4925,0.0043
2023,offense_form_bucket+opponent_starter_ra9_bucket,40_45__good_3_5_4_25,game_total_10plus,149,0.4228,0.4257,-0.0029
2024,offense_form_bucket+opponent_starter_ra9_bucket,40_45__good_3_5_4_25,game_total_10plus,169,0.4024,0.3805,0.0219
2025,offense_form_bucket+opponent_starter_ra9_bucket,40_45__good_3_5_4_25,game_total_10plus,157,0.3694,0.3911,-0.0217
2023,offense_form_bucket+opponent_starter_ra9_bucket,40_45__good_3_5_4_25,game_total_9plus,149,0.4966,0.5237,-0.0271
2024,offense_form_bucket+opponent_starter_ra9_bucket,40_45__good_3_5_4_25,game_total_9plus,169,0.503,0.4863,0.0167
2025,offense_form_bucket+opponent_starter_ra9_bucket,40_45__good_3_5_4_25,game_total_9plus,157,0.4777,0.4853,-0.0076
2023,offense_form_bucket+opponent_starter_ra9_bucket,40_45__good_3_5_4_25,opponent_blew_early_small_lead,149,0.2752,0.2853,-0.0101
2024,offense_form_bucket+opponent_starter_ra9_bucket,40_45__good_3_5_4_25,opponent_blew_early_small_lead,169,0.2308,0.2697,-0.0389
2025,offense_form_bucket+opponent_starter_ra9_bucket,40_45__good_3_5_4_25,opponent_blew_early_small_lead,157,0.2675,0.2877,-0.0202
2023,offense_form_bucket+opponent_starter_ra9_bucket,40_45__good_3_5_4_25,opponent_runs_4plus,149,0.6174,0.5745,0.0429
2024,offense_form_bucket+opponent_starter_ra9_bucket,40_45__good_3_5_4_25,opponent_runs_4plus,169,0.6095,0.55,0.0595
2025,offense_form_bucket+opponent_starter_ra9_bucket,40_45__good_3_5_4_25,opponent_runs_4plus,157,0.5032,0.5493,-0.0461
2023,offense_form_bucket+opponent_starter_ra9_bucket,40_45__good_3_5_4_25,opponent_runs_5plus,149,0.5235,0.4529,0.0706
2024,offense_form_bucket+opponent_starter_ra9_bucket,40_45__good_3_5_4_25,opponent_runs_5plus,169,0.4852,0.4252,0.06
2025,offense_form_bucket+opponent_starter_ra9_bucket,40_45__good_3_5_4_25,opponent_runs_5plus,157,0.3885,0.4166,-0.0281
2023,offense_form_bucket+opponent_starter_ra9_bucket,40_45__good_3_5_4_25,team_early_deficit_scored_next2,149,0.3356,0.3316,0.004
2024,offense_form_bucket+opponent_starter_ra9_bucket,40_45__good_3_5_4_25,team_early_deficit_scored_next2,169,0.2959,0.3148,-0.0189
2025,offense_form_bucket+opponent_starter_ra9_bucket,40_45__good_3_5_4_25,team_early_deficit_scored_next2,157,0.2994,0.3279,-0.0285
2023,offense_form_bucket+opponent_starter_ra9_bucket,40_45__good_3_5_4_25,team_early_deficit_tied_or_led_later,149,0.2752,0.2853,-0.0101
2024,offense_form_bucket+opponent_starter_ra9_bucket,40_45__good_3_5_4_25,team_early_deficit_tied_or_led_later,169,0.2308,0.2697,-0.0389
2025,offense_form_bucket+opponent_starter_ra9_bucket,40_45__good_3_5_4_25,team_early_deficit_tied_or_led_later,157,0.2675,0.2877,-0.0202
2023,offense_form_bucket+opponent_starter_ra9_bucket,40_45__good_3_5_4_25,team_f5_runs_2plus,149,0.5638,0.5945,-0.0307
2024,offense_form_bucket+opponent_starter_ra9_bucket,40_45__good_3_5_4_25,team_f5_runs_2plus,169,0.5089,0.5795,-0.0706
2025,offense_form_bucket+opponent_starter_ra9_bucket,40_45__good_3_5_4_25,team_f5_runs_2plus,157,0.6115,0.5754,0.0361
2023,offense_form_bucket+opponent_starter_ra9_bucket,40_45__good_3_5_4_25,team_post5_runs_2plus,149,0.4966,0.4955,0.0011
2024,offense_form_bucket+opponent_starter_ra9_bucket,40_45__good_3_5_4_25,team_post5_runs_2plus,169,0.4438,0.4773,-0.0335
2025,offense_form_bucket+opponent_starter_ra9_bucket,40_45__good_3_5_4_25,team_post5_runs_2plus,157,0.4522,0.4701,-0.0179
2023,offense_form_bucket+opponent_starter_ra9_bucket,40_45__good_3_5_4_25,team_runs_4plus,149,0.5369,0.5745,-0.0376
2024,offense_form_bucket+opponent_starter_ra9_bucket,40_45__good_3_5_4_25,team_runs_4plus,169,0.4201,0.55,-0.1299
2025,offense_form_bucket+opponent_starter_ra9_bucket,40_45__good_3_5_4_25,team_runs_4plus,157,0.586,0.5493,0.0367
2023,offense_form_bucket+opponent_starter_ra9_bucket,40_45__good_3_5_4_25,team_runs_5plus,149,0.4295,0.4529,-0.0234
2024,offense_form_bucket+opponent_starter_ra9_bucket,40_45__good_3_5_4_25,team_runs_5plus,169,0.3609,0.4252,-0.0643
2025,offense_form_bucket+opponent_starter_ra9_bucket,40_45__good_3_5_4_25,team_runs_5plus,157,0.3885,0.4166,-0.0281
2023,offense_form_bucket+opponent_starter_ra9_bucket,40_45__good_3_5_4_25,team_trailed_early_1to3,149,0.5436,0.4889,0.0547
2024,offense_form_bucket+opponent_starter_ra9_bucket,40_45__good_3_5_4_25,team_trailed_early_1to3,169,0.4911,0.4826,0.0085
2025,offense_form_bucket+opponent_starter_ra9_bucket,40_45__good_3_5_4_25,team_trailed_early_1to3,157,0.4841,0.4927,-0.0086
2023,offense_form_bucket+opponent_starter_ra9_bucket,40_45__good_3_5_4_25,team_won,149,0.4698,0.5,-0.0302
2024,offense_form_bucket+opponent_starter_ra9_bucket,40_45__good_3_5_4_25,team_won,169,0.4142,0.498,-0.0838
2025,offense_form_bucket+opponent_starter_ra9_bucket,40_45__good_3_5_4_25,team_won,157,0.4968,0.5,-0.0032
2023,offense_form_bucket+opponent_starter_ra9_bucket,40_45__very_bad_6_plus,f5_total_4plus,133,0.6466,0.6342,0.0124
2024,offense_form_bucket+opponent_starter_ra9_bucket,40_45__very_bad_6_plus,f5_total_4plus,126,0.6508,0.6211,0.0297
2025,offense_form_bucket+opponent_starter_ra9_bucket,40_45__very_bad_6_plus,f5_total_4plus,117,0.6752,0.6226,0.0526
2023,offense_form_bucket+opponent_starter_ra9_bucket,40_45__very_bad_6_plus,f5_total_5plus,133,0.5414,0.531,0.0104
2024,offense_form_bucket+opponent_starter_ra9_bucket,40_45__very_bad_6_plus,f5_total_5plus,126,0.5635,0.4957,0.0678
2025,offense_form_bucket+opponent_starter_ra9_bucket,40_45__very_bad_6_plus,f5_total_5plus,117,0.5385,0.4925,0.046
2023,offense_form_bucket+opponent_starter_ra9_bucket,40_45__very_bad_6_plus,game_total_10plus,133,0.4586,0.4257,0.0329
2024,offense_form_bucket+opponent_starter_ra9_bucket,40_45__very_bad_6_plus,game_total_10plus,126,0.4365,0.3805,0.056
2025,offense_form_bucket+opponent_starter_ra9_bucket,40_45__very_bad_6_plus,game_total_10plus,117,0.4615,0.3911,0.0704
2023,offense_form_bucket+opponent_starter_ra9_bucket,40_45__very_bad_6_plus,game_total_9plus,133,0.5489,0.5237,0.0252
2024,offense_form_bucket+opponent_starter_ra9_bucket,40_45__very_bad_6_plus,game_total_9plus,126,0.5,0.4863,0.0137
2025,offense_form_bucket+opponent_starter_ra9_bucket,40_45__very_bad_6_plus,game_total_9plus,117,0.5385,0.4853,0.0532
2023,offense_form_bucket+opponent_starter_ra9_bucket,40_45__very_bad_6_plus,opponent_blew_early_small_lead,133,0.2406,0.2853,-0.0447
2024,offense_form_bucket+opponent_starter_ra9_bucket,40_45__very_bad_6_plus,opponent_blew_early_small_lead,126,0.2302,0.2697,-0.0395
2025,offense_form_bucket+opponent_starter_ra9_bucket,40_45__very_bad_6_plus,opponent_blew_early_small_lead,117,0.2479,0.2877,-0.0398
2023,offense_form_bucket+opponent_starter_ra9_bucket,40_45__very_bad_6_plus,opponent_runs_4plus,133,0.5639,0.5745,-0.0106
2024,offense_form_bucket+opponent_starter_ra9_bucket,40_45__very_bad_6_plus,opponent_runs_4plus,126,0.5635,0.55,0.0135
2025,offense_form_bucket+opponent_starter_ra9_bucket,40_45__very_bad_6_plus,opponent_runs_4plus,117,0.6325,0.5493,0.0832
2023,offense_form_bucket+opponent_starter_ra9_bucket,40_45__very_bad_6_plus,opponent_runs_5plus,133,0.4286,0.4529,-0.0243
2024,offense_form_bucket+opponent_starter_ra9_bucket,40_45__very_bad_6_plus,opponent_runs_5plus,126,0.4921,0.4252,0.0669
2025,offense_form_bucket+opponent_starter_ra9_bucket,40_45__very_bad_6_plus,opponent_runs_5plus,117,0.4444,0.4166,0.0278
2023,offense_form_bucket+opponent_starter_ra9_bucket,40_45__very_bad_6_plus,team_early_deficit_scored_next2,133,0.2556,0.3316,-0.076
2024,offense_form_bucket+opponent_starter_ra9_bucket,40_45__very_bad_6_plus,team_early_deficit_scored_next2,126,0.2857,0.3148,-0.0291
2025,offense_form_bucket+opponent_starter_ra9_bucket,40_45__very_bad_6_plus,team_early_deficit_scored_next2,117,0.2735,0.3279,-0.0544
2023,offense_form_bucket+opponent_starter_ra9_bucket,40_45__very_bad_6_plus,team_early_deficit_tied_or_led_later,133,0.2406,0.2853,-0.0447
2024,offense_form_bucket+opponent_starter_ra9_bucket,40_45__very_bad_6_plus,team_early_deficit_tied_or_led_later,126,0.2302,0.2697,-0.0395
2025,offense_form_bucket+opponent_starter_ra9_bucket,40_45__very_bad_6_plus,team_early_deficit_tied_or_led_later,117,0.2479,0.2877,-0.0398
2023,offense_form_bucket+opponent_starter_ra9_bucket,40_45__very_bad_6_plus,team_f5_runs_2plus,133,0.5865,0.5945,-0.008
2024,offense_form_bucket+opponent_starter_ra9_bucket,40_45__very_bad_6_plus,team_f5_runs_2plus,126,0.6032,0.5795,0.0237
2025,offense_form_bucket+opponent_starter_ra9_bucket,40_45__very_bad_6_plus,team_f5_runs_2plus,117,0.5812,0.5754,0.0058
2023,offense_form_bucket+opponent_starter_ra9_bucket,40_45__very_bad_6_plus,team_post5_runs_2plus,133,0.5489,0.4955,0.0534
2024,offense_form_bucket+opponent_starter_ra9_bucket,40_45__very_bad_6_plus,team_post5_runs_2plus,126,0.5,0.4773,0.0227
2025,offense_form_bucket+opponent_starter_ra9_bucket,40_45__very_bad_6_plus,team_post5_runs_2plus,117,0.5128,0.4701,0.0427
2023,offense_form_bucket+opponent_starter_ra9_bucket,40_45__very_bad_6_plus,team_runs_4plus,133,0.6241,0.5745,0.0496
2024,offense_form_bucket+opponent_starter_ra9_bucket,40_45__very_bad_6_plus,team_runs_4plus,126,0.6032,0.55,0.0532
2025,offense_form_bucket+opponent_starter_ra9_bucket,40_45__very_bad_6_plus,team_runs_4plus,117,0.5812,0.5493,0.0319
2023,offense_form_bucket+opponent_starter_ra9_bucket,40_45__very_bad_6_plus,team_runs_5plus,133,0.4586,0.4529,0.0057
2024,offense_form_bucket+opponent_starter_ra9_bucket,40_45__very_bad_6_plus,team_runs_5plus,126,0.4286,0.4252,0.0034
2025,offense_form_bucket+opponent_starter_ra9_bucket,40_45__very_bad_6_plus,team_runs_5plus,117,0.4188,0.4166,0.0022
2023,offense_form_bucket+opponent_starter_ra9_bucket,40_45__very_bad_6_plus,team_trailed_early_1to3,133,0.3835,0.4889,-0.1054
2024,offense_form_bucket+opponent_starter_ra9_bucket,40_45__very_bad_6_plus,team_trailed_early_1to3,126,0.4444,0.4826,-0.0382
2025,offense_form_bucket+opponent_starter_ra9_bucket,40_45__very_bad_6_plus,team_trailed_early_1to3,117,0.4701,0.4927,-0.0226
2023,offense_form_bucket+opponent_starter_ra9_bucket,40_45__very_bad_6_plus,team_won,133,0.5263,0.5,0.0263
2024,offense_form_bucket+opponent_starter_ra9_bucket,40_45__very_bad_6_plus,team_won,126,0.5,0.498,0.002
2025,offense_form_bucket+opponent_starter_ra9_bucket,40_45__very_bad_6_plus,team_won,117,0.4786,0.5,-0.0214
2023,offense_form_bucket+opponent_starter_ra9_bucket,45_50__avg_4_25_5_0,f5_total_4plus,199,0.5879,0.6342,-0.0463
2024,offense_form_bucket+opponent_starter_ra9_bucket,45_50__avg_4_25_5_0,f5_total_4plus,231,0.6234,0.6211,0.0023
2025,offense_form_bucket+opponent_starter_ra9_bucket,45_50__avg_4_25_5_0,f5_total_4plus,191,0.6126,0.6226,-0.01
2023,offense_form_bucket+opponent_starter_ra9_bucket,45_50__avg_4_25_5_0,f5_total_5plus,199,0.5025,0.531,-0.0285
2024,offense_form_bucket+opponent_starter_ra9_bucket,45_50__avg_4_25_5_0,f5_total_5plus,231,0.5152,0.4957,0.0195
2025,offense_form_bucket+opponent_starter_ra9_bucket,45_50__avg_4_25_5_0,f5_total_5plus,191,0.4764,0.4925,-0.0161
2023,offense_form_bucket+opponent_starter_ra9_bucket,45_50__avg_4_25_5_0,game_total_10plus,199,0.3568,0.4257,-0.0689
2024,offense_form_bucket+opponent_starter_ra9_bucket,45_50__avg_4_25_5_0,game_total_10plus,231,0.381,0.3805,0.0005
2025,offense_form_bucket+opponent_starter_ra9_bucket,45_50__avg_4_25_5_0,game_total_10plus,191,0.3979,0.3911,0.0068
2023,offense_form_bucket+opponent_starter_ra9_bucket,45_50__avg_4_25_5_0,game_total_9plus,199,0.4925,0.5237,-0.0312
2024,offense_form_bucket+opponent_starter_ra9_bucket,45_50__avg_4_25_5_0,game_total_9plus,231,0.4892,0.4863,0.0029
2025,offense_form_bucket+opponent_starter_ra9_bucket,45_50__avg_4_25_5_0,game_total_9plus,191,0.4712,0.4853,-0.0141
2023,offense_form_bucket+opponent_starter_ra9_bucket,45_50__avg_4_25_5_0,opponent_blew_early_small_lead,199,0.2211,0.2853,-0.0642
2024,offense_form_bucket+opponent_starter_ra9_bucket,45_50__avg_4_25_5_0,opponent_blew_early_small_lead,231,0.2771,0.2697,0.0074
2025,offense_form_bucket+opponent_starter_ra9_bucket,45_50__avg_4_25_5_0,opponent_blew_early_small_lead,191,0.2304,0.2877,-0.0573
2023,offense_form_bucket+opponent_starter_ra9_bucket,45_50__avg_4_25_5_0,opponent_runs_4plus,199,0.5829,0.5745,0.0084
2024,offense_form_bucket+opponent_starter_ra9_bucket,45_50__avg_4_25_5_0,opponent_runs_4plus,231,0.5411,0.55,-0.0089
2025,offense_form_bucket+opponent_starter_ra9_bucket,45_50__avg_4_25_5_0,opponent_runs_4plus,191,0.5393,0.5493,-0.01
2023,offense_form_bucket+opponent_starter_ra9_bucket,45_50__avg_4_25_5_0,opponent_runs_5plus,199,0.4623,0.4529,0.0094
2024,offense_form_bucket+opponent_starter_ra9_bucket,45_50__avg_4_25_5_0,opponent_runs_5plus,231,0.4286,0.4252,0.0034
2025,offense_form_bucket+opponent_starter_ra9_bucket,45_50__avg_4_25_5_0,opponent_runs_5plus,191,0.3927,0.4166,-0.0239
2023,offense_form_bucket+opponent_starter_ra9_bucket,45_50__avg_4_25_5_0,team_early_deficit_scored_next2,199,0.3065,0.3316,-0.0251
2024,offense_form_bucket+opponent_starter_ra9_bucket,45_50__avg_4_25_5_0,team_early_deficit_scored_next2,231,0.3117,0.3148,-0.0031
2025,offense_form_bucket+opponent_starter_ra9_bucket,45_50__avg_4_25_5_0,team_early_deficit_scored_next2,191,0.2932,0.3279,-0.0347
2023,offense_form_bucket+opponent_starter_ra9_bucket,45_50__avg_4_25_5_0,team_early_deficit_tied_or_led_later,199,0.2211,0.2853,-0.0642
2024,offense_form_bucket+opponent_starter_ra9_bucket,45_50__avg_4_25_5_0,team_early_deficit_tied_or_led_later,231,0.2771,0.2697,0.0074
2025,offense_form_bucket+opponent_starter_ra9_bucket,45_50__avg_4_25_5_0,team_early_deficit_tied_or_led_later,191,0.2304,0.2877,-0.0573
2023,offense_form_bucket+opponent_starter_ra9_bucket,45_50__avg_4_25_5_0,team_f5_runs_2plus,199,0.5528,0.5945,-0.0417
2024,offense_form_bucket+opponent_starter_ra9_bucket,45_50__avg_4_25_5_0,team_f5_runs_2plus,231,0.5714,0.5795,-0.0081
2025,offense_form_bucket+opponent_starter_ra9_bucket,45_50__avg_4_25_5_0,team_f5_runs_2plus,191,0.5497,0.5754,-0.0257
2023,offense_form_bucket+opponent_starter_ra9_bucket,45_50__avg_4_25_5_0,team_post5_runs_2plus,199,0.4774,0.4955,-0.0181
2024,offense_form_bucket+opponent_starter_ra9_bucket,45_50__avg_4_25_5_0,team_post5_runs_2plus,231,0.5108,0.4773,0.0335
2025,offense_form_bucket+opponent_starter_ra9_bucket,45_50__avg_4_25_5_0,team_post5_runs_2plus,191,0.4346,0.4701,-0.0355
2023,offense_form_bucket+opponent_starter_ra9_bucket,45_50__avg_4_25_5_0,team_runs_4plus,199,0.5075,0.5745,-0.067
2024,offense_form_bucket+opponent_starter_ra9_bucket,45_50__avg_4_25_5_0,team_runs_4plus,231,0.5541,0.55,0.0041
2025,offense_form_bucket+opponent_starter_ra9_bucket,45_50__avg_4_25_5_0,team_runs_4plus,191,0.4921,0.5493,-0.0572
2023,offense_form_bucket+opponent_starter_ra9_bucket,45_50__avg_4_25_5_0,team_runs_5plus,199,0.3719,0.4529,-0.081
2024,offense_form_bucket+opponent_starter_ra9_bucket,45_50__avg_4_25_5_0,team_runs_5plus,231,0.4416,0.4252,0.0164
2025,offense_form_bucket+opponent_starter_ra9_bucket,45_50__avg_4_25_5_0,team_runs_5plus,191,0.377,0.4166,-0.0396
2023,offense_form_bucket+opponent_starter_ra9_bucket,45_50__avg_4_25_5_0,team_trailed_early_1to3,199,0.4673,0.4889,-0.0216
2024,offense_form_bucket+opponent_starter_ra9_bucket,45_50__avg_4_25_5_0,team_trailed_early_1to3,231,0.4762,0.4826,-0.0064
2025,offense_form_bucket+opponent_starter_ra9_bucket,45_50__avg_4_25_5_0,team_trailed_early_1to3,191,0.4503,0.4927,-0.0424
2023,offense_form_bucket+opponent_starter_ra9_bucket,45_50__avg_4_25_5_0,team_won,199,0.4523,0.5,-0.0477
2024,offense_form_bucket+opponent_starter_ra9_bucket,45_50__avg_4_25_5_0,team_won,231,0.4848,0.498,-0.0132
2025,offense_form_bucket+opponent_starter_ra9_bucket,45_50__avg_4_25_5_0,team_won,191,0.4869,0.5,-0.0131
2023,offense_form_bucket+opponent_starter_ra9_bucket,45_50__bad_5_0_6_0,f5_total_4plus,185,0.6811,0.6342,0.0469
2024,offense_form_bucket+opponent_starter_ra9_bucket,45_50__bad_5_0_6_0,f5_total_4plus,192,0.6042,0.6211,-0.0169
2025,offense_form_bucket+opponent_starter_ra9_bucket,45_50__bad_5_0_6_0,f5_total_4plus,178,0.6685,0.6226,0.0459
2023,offense_form_bucket+opponent_starter_ra9_bucket,45_50__bad_5_0_6_0,f5_total_5plus,185,0.5568,0.531,0.0258
2024,offense_form_bucket+opponent_starter_ra9_bucket,45_50__bad_5_0_6_0,f5_total_5plus,192,0.4531,0.4957,-0.0426
2025,offense_form_bucket+opponent_starter_ra9_bucket,45_50__bad_5_0_6_0,f5_total_5plus,178,0.5056,0.4925,0.0131
2023,offense_form_bucket+opponent_starter_ra9_bucket,45_50__bad_5_0_6_0,game_total_10plus,185,0.4324,0.4257,0.0067
2024,offense_form_bucket+opponent_starter_ra9_bucket,45_50__bad_5_0_6_0,game_total_10plus,192,0.349,0.3805,-0.0315
2025,offense_form_bucket+opponent_starter_ra9_bucket,45_50__bad_5_0_6_0,game_total_10plus,178,0.4045,0.3911,0.0134
2023,offense_form_bucket+opponent_starter_ra9_bucket,45_50__bad_5_0_6_0,game_total_9plus,185,0.5189,0.5237,-0.0048
2024,offense_form_bucket+opponent_starter_ra9_bucket,45_50__bad_5_0_6_0,game_total_9plus,192,0.4896,0.4863,0.0033
2025,offense_form_bucket+opponent_starter_ra9_bucket,45_50__bad_5_0_6_0,game_total_9plus,178,0.4719,0.4853,-0.0134
2023,offense_form_bucket+opponent_starter_ra9_bucket,45_50__bad_5_0_6_0,opponent_blew_early_small_lead,185,0.2973,0.2853,0.012
2024,offense_form_bucket+opponent_starter_ra9_bucket,45_50__bad_5_0_6_0,opponent_blew_early_small_lead,192,0.2292,0.2697,-0.0405
2025,offense_form_bucket+opponent_starter_ra9_bucket,45_50__bad_5_0_6_0,opponent_blew_early_small_lead,178,0.2978,0.2877,0.0101
2023,offense_form_bucket+opponent_starter_ra9_bucket,45_50__bad_5_0_6_0,opponent_runs_4plus,185,0.5459,0.5745,-0.0286
2024,offense_form_bucket+opponent_starter_ra9_bucket,45_50__bad_5_0_6_0,opponent_runs_4plus,192,0.526,0.55,-0.024
2025,offense_form_bucket+opponent_starter_ra9_bucket,45_50__bad_5_0_6_0,opponent_runs_4plus,178,0.5955,0.5493,0.0462
2023,offense_form_bucket+opponent_starter_ra9_bucket,45_50__bad_5_0_6_0,opponent_runs_5plus,185,0.4162,0.4529,-0.0367
2024,offense_form_bucket+opponent_starter_ra9_bucket,45_50__bad_5_0_6_0,opponent_runs_5plus,192,0.3646,0.4252,-0.0606
2025,offense_form_bucket+opponent_starter_ra9_bucket,45_50__bad_5_0_6_0,opponent_runs_5plus,178,0.4831,0.4166,0.0665
2023,offense_form_bucket+opponent_starter_ra9_bucket,45_50__bad_5_0_6_0,team_early_deficit_scored_next2,185,0.3892,0.3316,0.0576
2024,offense_form_bucket+opponent_starter_ra9_bucket,45_50__bad_5_0_6_0,team_early_deficit_scored_next2,192,0.2708,0.3148,-0.044
