season,family,feature,feature_value,outcome,count,feature_rate,baseline_rate,lift
2023,team_quality,team_strength_bucket,60_plus,team_early_deficit_tied_or_led_later,369,0.3035,0.2853,0.0182
2024,team_quality,team_strength_bucket,60_plus,team_early_deficit_tied_or_led_later,322,0.2795,0.2697,0.0098
2025,team_quality,team_strength_bucket,60_plus,team_early_deficit_tied_or_led_later,231,0.2597,0.2877,-0.028
2023,team_quality,team_strength_bucket,60_plus,team_f5_runs_2plus,369,0.6829,0.5945,0.0884
2024,team_quality,team_strength_bucket,60_plus,team_f5_runs_2plus,322,0.6646,0.5795,0.0851
2025,team_quality,team_strength_bucket,60_plus,team_f5_runs_2plus,231,0.5541,0.5754,-0.0213
2023,team_quality,team_strength_bucket,60_plus,team_post5_runs_2plus,369,0.4932,0.4955,-0.0023
2024,team_quality,team_strength_bucket,60_plus,team_post5_runs_2plus,322,0.4845,0.4773,0.0072
2025,team_quality,team_strength_bucket,60_plus,team_post5_runs_2plus,231,0.4805,0.4701,0.0104
2023,team_quality,team_strength_bucket,60_plus,team_runs_4plus,369,0.6721,0.5745,0.0976
2024,team_quality,team_strength_bucket,60_plus,team_runs_4plus,322,0.6087,0.55,0.0587
2025,team_quality,team_strength_bucket,60_plus,team_runs_4plus,231,0.5498,0.5493,0.0005
2023,team_quality,team_strength_bucket,60_plus,team_runs_5plus,369,0.5285,0.4529,0.0756
2024,team_quality,team_strength_bucket,60_plus,team_runs_5plus,322,0.4752,0.4252,0.05
2025,team_quality,team_strength_bucket,60_plus,team_runs_5plus,231,0.4156,0.4166,-0.001
2023,team_quality,team_strength_bucket,60_plus,team_trailed_early_1to3,369,0.458,0.4889,-0.0309
2024,team_quality,team_strength_bucket,60_plus,team_trailed_early_1to3,322,0.4689,0.4826,-0.0137
2025,team_quality,team_strength_bucket,60_plus,team_trailed_early_1to3,231,0.4632,0.4927,-0.0295
2023,team_quality,team_strength_bucket,60_plus,team_won,369,0.5474,0.5,0.0474
2024,team_quality,team_strength_bucket,60_plus,team_won,322,0.5466,0.498,0.0486
2025,team_quality,team_strength_bucket,60_plus,team_won,231,0.5065,0.5,0.0065
2023,team_quality,team_strength_bucket,lt_40,f5_total_4plus,446,0.657,0.6342,0.0228
2024,team_quality,team_strength_bucket,lt_40,f5_total_4plus,437,0.6018,0.6211,-0.0193
2025,team_quality,team_strength_bucket,lt_40,f5_total_4plus,341,0.6305,0.6226,0.0079
2023,team_quality,team_strength_bucket,lt_40,f5_total_5plus,446,0.5605,0.531,0.0295
2024,team_quality,team_strength_bucket,lt_40,f5_total_5plus,437,0.4714,0.4957,-0.0243
2025,team_quality,team_strength_bucket,lt_40,f5_total_5plus,341,0.4985,0.4925,0.006
2023,team_quality,team_strength_bucket,lt_40,game_total_10plus,446,0.4507,0.4257,0.025
2024,team_quality,team_strength_bucket,lt_40,game_total_10plus,437,0.3822,0.3805,0.0017
2025,team_quality,team_strength_bucket,lt_40,game_total_10plus,341,0.4018,0.3911,0.0107
2023,team_quality,team_strength_bucket,lt_40,game_total_9plus,446,0.5493,0.5237,0.0256
2024,team_quality,team_strength_bucket,lt_40,game_total_9plus,437,0.4874,0.4863,0.0011
2025,team_quality,team_strength_bucket,lt_40,game_total_9plus,341,0.5015,0.4853,0.0162
2023,team_quality,team_strength_bucket,lt_40,opponent_blew_early_small_lead,446,0.2534,0.2853,-0.0319
2024,team_quality,team_strength_bucket,lt_40,opponent_blew_early_small_lead,437,0.2517,0.2697,-0.018
2025,team_quality,team_strength_bucket,lt_40,opponent_blew_early_small_lead,341,0.2903,0.2877,0.0026
2023,team_quality,team_strength_bucket,lt_40,opponent_runs_4plus,446,0.6906,0.5745,0.1161
2024,team_quality,team_strength_bucket,lt_40,opponent_runs_4plus,437,0.627,0.55,0.077
2025,team_quality,team_strength_bucket,lt_40,opponent_runs_4plus,341,0.6452,0.5493,0.0959
2023,team_quality,team_strength_bucket,lt_40,opponent_runs_5plus,446,0.5605,0.4529,0.1076
2024,team_quality,team_strength_bucket,lt_40,opponent_runs_5plus,437,0.4966,0.4252,0.0714
2025,team_quality,team_strength_bucket,lt_40,opponent_runs_5plus,341,0.4927,0.4166,0.0761
2023,team_quality,team_strength_bucket,lt_40,team_early_deficit_scored_next2,446,0.3587,0.3316,0.0271
2024,team_quality,team_strength_bucket,lt_40,team_early_deficit_scored_next2,437,0.3112,0.3148,-0.0036
2025,team_quality,team_strength_bucket,lt_40,team_early_deficit_scored_next2,341,0.3636,0.3279,0.0357
2023,team_quality,team_strength_bucket,lt_40,team_early_deficit_tied_or_led_later,446,0.2534,0.2853,-0.0319
2024,team_quality,team_strength_bucket,lt_40,team_early_deficit_tied_or_led_later,437,0.2517,0.2697,-0.018
2025,team_quality,team_strength_bucket,lt_40,team_early_deficit_tied_or_led_later,341,0.2903,0.2877,0.0026
2023,team_quality,team_strength_bucket,lt_40,team_f5_runs_2plus,446,0.5426,0.5945,-0.0519
2024,team_quality,team_strength_bucket,lt_40,team_f5_runs_2plus,437,0.5332,0.5795,-0.0463
2025,team_quality,team_strength_bucket,lt_40,team_f5_runs_2plus,341,0.5103,0.5754,-0.0651
2023,team_quality,team_strength_bucket,lt_40,team_post5_runs_2plus,446,0.4664,0.4955,-0.0291
2024,team_quality,team_strength_bucket,lt_40,team_post5_runs_2plus,437,0.4302,0.4773,-0.0471
2025,team_quality,team_strength_bucket,lt_40,team_post5_runs_2plus,341,0.4399,0.4701,-0.0302
2023,team_quality,team_strength_bucket,lt_40,team_runs_4plus,446,0.4843,0.5745,-0.0902
2024,team_quality,team_strength_bucket,lt_40,team_runs_4plus,437,0.4668,0.55,-0.0832
2025,team_quality,team_strength_bucket,lt_40,team_runs_4plus,341,0.4663,0.5493,-0.083
2023,team_quality,team_strength_bucket,lt_40,team_runs_5plus,446,0.3565,0.4529,-0.0964
2024,team_quality,team_strength_bucket,lt_40,team_runs_5plus,437,0.3455,0.4252,-0.0797
2025,team_quality,team_strength_bucket,lt_40,team_runs_5plus,341,0.3314,0.4166,-0.0852
2023,team_quality,team_strength_bucket,lt_40,team_trailed_early_1to3,446,0.5269,0.4889,0.038
2024,team_quality,team_strength_bucket,lt_40,team_trailed_early_1to3,437,0.508,0.4826,0.0254
2025,team_quality,team_strength_bucket,lt_40,team_trailed_early_1to3,341,0.5953,0.4927,0.1026
2023,team_quality,team_strength_bucket,lt_40,team_won,446,0.3879,0.5,-0.1121
2024,team_quality,team_strength_bucket,lt_40,team_won,437,0.3753,0.498,-0.1227
2025,team_quality,team_strength_bucket,lt_40,team_won,341,0.39,0.5,-0.11
2023,team_quality,opponent_strength_bucket,40_45,f5_total_4plus,507,0.6331,0.6342,-0.0011
2024,team_quality,opponent_strength_bucket,40_45,f5_total_4plus,499,0.6693,0.6211,0.0482
2025,team_quality,opponent_strength_bucket,40_45,f5_total_4plus,577,0.6586,0.6226,0.036
2023,team_quality,opponent_strength_bucket,40_45,f5_total_5plus,507,0.5582,0.531,0.0272
2024,team_quality,opponent_strength_bucket,40_45,f5_total_5plus,499,0.5311,0.4957,0.0354
2025,team_quality,opponent_strength_bucket,40_45,f5_total_5plus,577,0.5269,0.4925,0.0344
2023,team_quality,opponent_strength_bucket,40_45,game_total_10plus,507,0.432,0.4257,0.0063
2024,team_quality,opponent_strength_bucket,40_45,game_total_10plus,499,0.3988,0.3805,0.0183
2025,team_quality,opponent_strength_bucket,40_45,game_total_10plus,577,0.4021,0.3911,0.011
2023,team_quality,opponent_strength_bucket,40_45,game_total_9plus,507,0.5483,0.5237,0.0246
2024,team_quality,opponent_strength_bucket,40_45,game_total_9plus,499,0.493,0.4863,0.0067
2025,team_quality,opponent_strength_bucket,40_45,game_total_9plus,577,0.4939,0.4853,0.0086
2023,team_quality,opponent_strength_bucket,40_45,opponent_blew_early_small_lead,507,0.3136,0.2853,0.0283
2024,team_quality,opponent_strength_bucket,40_45,opponent_blew_early_small_lead,499,0.2445,0.2697,-0.0252
2025,team_quality,opponent_strength_bucket,40_45,opponent_blew_early_small_lead,577,0.3102,0.2877,0.0225
2023,team_quality,opponent_strength_bucket,40_45,opponent_runs_4plus,507,0.574,0.5745,-0.0005
2024,team_quality,opponent_strength_bucket,40_45,opponent_runs_4plus,499,0.515,0.55,-0.035
2025,team_quality,opponent_strength_bucket,40_45,opponent_runs_4plus,577,0.5147,0.5493,-0.0346
2023,team_quality,opponent_strength_bucket,40_45,opponent_runs_5plus,507,0.432,0.4529,-0.0209
2024,team_quality,opponent_strength_bucket,40_45,opponent_runs_5plus,499,0.3828,0.4252,-0.0424
2025,team_quality,opponent_strength_bucket,40_45,opponent_runs_5plus,577,0.3917,0.4166,-0.0249
2023,team_quality,opponent_strength_bucket,40_45,team_early_deficit_scored_next2,507,0.3432,0.3316,0.0116
2024,team_quality,opponent_strength_bucket,40_45,team_early_deficit_scored_next2,499,0.2766,0.3148,-0.0382
2025,team_quality,opponent_strength_bucket,40_45,team_early_deficit_scored_next2,577,0.3518,0.3279,0.0239
2023,team_quality,opponent_strength_bucket,40_45,team_early_deficit_tied_or_led_later,507,0.3136,0.2853,0.0283
2024,team_quality,opponent_strength_bucket,40_45,team_early_deficit_tied_or_led_later,499,0.2445,0.2697,-0.0252
2025,team_quality,opponent_strength_bucket,40_45,team_early_deficit_tied_or_led_later,577,0.3102,0.2877,0.0225
2023,team_quality,opponent_strength_bucket,40_45,team_f5_runs_2plus,507,0.6252,0.5945,0.0307
2024,team_quality,opponent_strength_bucket,40_45,team_f5_runs_2plus,499,0.6453,0.5795,0.0658
2025,team_quality,opponent_strength_bucket,40_45,team_f5_runs_2plus,577,0.6412,0.5754,0.0658
2023,team_quality,opponent_strength_bucket,40_45,team_post5_runs_2plus,507,0.5385,0.4955,0.043
2024,team_quality,opponent_strength_bucket,40_45,team_post5_runs_2plus,499,0.499,0.4773,0.0217
2025,team_quality,opponent_strength_bucket,40_45,team_post5_runs_2plus,577,0.4662,0.4701,-0.0039
2023,team_quality,opponent_strength_bucket,40_45,team_runs_4plus,507,0.6154,0.5745,0.0409
2024,team_quality,opponent_strength_bucket,40_45,team_runs_4plus,499,0.6052,0.55,0.0552
2025,team_quality,opponent_strength_bucket,40_45,team_runs_4plus,577,0.5927,0.5493,0.0434
2023,team_quality,opponent_strength_bucket,40_45,team_runs_5plus,507,0.5049,0.4529,0.052
2024,team_quality,opponent_strength_bucket,40_45,team_runs_5plus,499,0.511,0.4252,0.0858
2025,team_quality,opponent_strength_bucket,40_45,team_runs_5plus,577,0.4679,0.4166,0.0513
2023,team_quality,opponent_strength_bucket,40_45,team_trailed_early_1to3,507,0.4911,0.4889,0.0022
2024,team_quality,opponent_strength_bucket,40_45,team_trailed_early_1to3,499,0.4228,0.4826,-0.0598
2025,team_quality,opponent_strength_bucket,40_45,team_trailed_early_1to3,577,0.5026,0.4927,0.0099
2023,team_quality,opponent_strength_bucket,40_45,team_won,507,0.5542,0.5,0.0542
2024,team_quality,opponent_strength_bucket,40_45,team_won,499,0.5591,0.498,0.0611
2025,team_quality,opponent_strength_bucket,40_45,team_won,577,0.5633,0.5,0.0633
2023,team_quality,opponent_strength_bucket,45_50,f5_total_4plus,1212,0.6122,0.6342,-0.022
2024,team_quality,opponent_strength_bucket,45_50,f5_total_4plus,1598,0.612,0.6211,-0.0091
2025,team_quality,opponent_strength_bucket,45_50,f5_total_4plus,1215,0.628,0.6226,0.0054
2023,team_quality,opponent_strength_bucket,45_50,f5_total_5plus,1212,0.5066,0.531,-0.0244
2024,team_quality,opponent_strength_bucket,45_50,f5_total_5plus,1598,0.4919,0.4957,-0.0038
2025,team_quality,opponent_strength_bucket,45_50,f5_total_5plus,1215,0.4979,0.4925,0.0054
2023,team_quality,opponent_strength_bucket,45_50,game_total_10plus,1212,0.4076,0.4257,-0.0181
2024,team_quality,opponent_strength_bucket,45_50,game_total_10plus,1598,0.3636,0.3805,-0.0169
2025,team_quality,opponent_strength_bucket,45_50,game_total_10plus,1215,0.4,0.3911,0.0089
2023,team_quality,opponent_strength_bucket,45_50,game_total_9plus,1212,0.5083,0.5237,-0.0154
2024,team_quality,opponent_strength_bucket,45_50,game_total_9plus,1598,0.4712,0.4863,-0.0151
2025,team_quality,opponent_strength_bucket,45_50,game_total_9plus,1215,0.4782,0.4853,-0.0071
2023,team_quality,opponent_strength_bucket,45_50,opponent_blew_early_small_lead,1212,0.2731,0.2853,-0.0122
2024,team_quality,opponent_strength_bucket,45_50,opponent_blew_early_small_lead,1598,0.2697,0.2697,0.0
2025,team_quality,opponent_strength_bucket,45_50,opponent_blew_early_small_lead,1215,0.2691,0.2877,-0.0186
2023,team_quality,opponent_strength_bucket,45_50,opponent_runs_4plus,1212,0.5553,0.5745,-0.0192
2024,team_quality,opponent_strength_bucket,45_50,opponent_runs_4plus,1598,0.5369,0.55,-0.0131
2025,team_quality,opponent_strength_bucket,45_50,opponent_runs_4plus,1215,0.5416,0.5493,-0.0077
2023,team_quality,opponent_strength_bucket,45_50,opponent_runs_5plus,1212,0.4241,0.4529,-0.0288
2024,team_quality,opponent_strength_bucket,45_50,opponent_runs_5plus,1598,0.4149,0.4252,-0.0103
2025,team_quality,opponent_strength_bucket,45_50,opponent_runs_5plus,1215,0.4099,0.4166,-0.0067
2023,team_quality,opponent_strength_bucket,45_50,team_early_deficit_scored_next2,1212,0.3185,0.3316,-0.0131
2024,team_quality,opponent_strength_bucket,45_50,team_early_deficit_scored_next2,1598,0.3179,0.3148,0.0031
2025,team_quality,opponent_strength_bucket,45_50,team_early_deficit_scored_next2,1215,0.316,0.3279,-0.0119
2023,team_quality,opponent_strength_bucket,45_50,team_early_deficit_tied_or_led_later,1212,0.2731,0.2853,-0.0122
2024,team_quality,opponent_strength_bucket,45_50,team_early_deficit_tied_or_led_later,1598,0.2697,0.2697,0.0
2025,team_quality,opponent_strength_bucket,45_50,team_early_deficit_tied_or_led_later,1215,0.2691,0.2877,-0.0186
2023,team_quality,opponent_strength_bucket,45_50,team_f5_runs_2plus,1212,0.5759,0.5945,-0.0186
2024,team_quality,opponent_strength_bucket,45_50,team_f5_runs_2plus,1598,0.5864,0.5795,0.0069
2025,team_quality,opponent_strength_bucket,45_50,team_f5_runs_2plus,1215,0.5934,0.5754,0.018
2023,team_quality,opponent_strength_bucket,45_50,team_post5_runs_2plus,1212,0.5058,0.4955,0.0103
2024,team_quality,opponent_strength_bucket,45_50,team_post5_runs_2plus,1598,0.4549,0.4773,-0.0224
2025,team_quality,opponent_strength_bucket,45_50,team_post5_runs_2plus,1215,0.4494,0.4701,-0.0207
2023,team_quality,opponent_strength_bucket,45_50,team_runs_4plus,1212,0.5899,0.5745,0.0154
2024,team_quality,opponent_strength_bucket,45_50,team_runs_4plus,1598,0.5463,0.55,-0.0037
2025,team_quality,opponent_strength_bucket,45_50,team_runs_4plus,1215,0.5391,0.5493,-0.0102
2023,team_quality,opponent_strength_bucket,45_50,team_runs_5plus,1212,0.4711,0.4529,0.0182
2024,team_quality,opponent_strength_bucket,45_50,team_runs_5plus,1598,0.4193,0.4252,-0.0059
2025,team_quality,opponent_strength_bucket,45_50,team_runs_5plus,1215,0.4181,0.4166,0.0015
2023,team_quality,opponent_strength_bucket,45_50,team_trailed_early_1to3,1212,0.4719,0.4889,-0.017
2024,team_quality,opponent_strength_bucket,45_50,team_trailed_early_1to3,1598,0.4762,0.4826,-0.0064
2025,team_quality,opponent_strength_bucket,45_50,team_trailed_early_1to3,1215,0.4757,0.4927,-0.017
2023,team_quality,opponent_strength_bucket,45_50,team_won,1212,0.5083,0.5,0.0083
2024,team_quality,opponent_strength_bucket,45_50,team_won,1598,0.4969,0.498,-0.0011
2025,team_quality,opponent_strength_bucket,45_50,team_won,1215,0.4979,0.5,-0.0021
2023,team_quality,opponent_strength_bucket,50_55,f5_total_4plus,1740,0.6259,0.6342,-0.0083
2024,team_quality,opponent_strength_bucket,50_55,f5_total_4plus,1490,0.5879,0.6211,-0.0332
2025,team_quality,opponent_strength_bucket,50_55,f5_total_4plus,1808,0.6184,0.6226,-0.0042
2023,team_quality,opponent_strength_bucket,50_55,f5_total_5plus,1740,0.5207,0.531,-0.0103
2024,team_quality,opponent_strength_bucket,50_55,f5_total_5plus,1490,0.4631,0.4957,-0.0326
2025,team_quality,opponent_strength_bucket,50_55,f5_total_5plus,1808,0.495,0.4925,0.0025
2023,team_quality,opponent_strength_bucket,50_55,game_total_10plus,1740,0.4195,0.4257,-0.0062
2024,team_quality,opponent_strength_bucket,50_55,game_total_10plus,1490,0.3725,0.3805,-0.008
2025,team_quality,opponent_strength_bucket,50_55,game_total_10plus,1808,0.3767,0.3911,-0.0144
2023,team_quality,opponent_strength_bucket,50_55,game_total_9plus,1740,0.5121,0.5237,-0.0116
2024,team_quality,opponent_strength_bucket,50_55,game_total_9plus,1490,0.4805,0.4863,-0.0058
2025,team_quality,opponent_strength_bucket,50_55,game_total_9plus,1808,0.4845,0.4853,-0.0008
2023,team_quality,opponent_strength_bucket,50_55,opponent_blew_early_small_lead,1740,0.2753,0.2853,-0.01
2024,team_quality,opponent_strength_bucket,50_55,opponent_blew_early_small_lead,1490,0.2577,0.2697,-0.012
2025,team_quality,opponent_strength_bucket,50_55,opponent_blew_early_small_lead,1808,0.2976,0.2877,0.0099
2023,team_quality,opponent_strength_bucket,50_55,opponent_runs_4plus,1740,0.5845,0.5745,0.01
2024,team_quality,opponent_strength_bucket,50_55,opponent_runs_4plus,1490,0.5584,0.55,0.0084
2025,team_quality,opponent_strength_bucket,50_55,opponent_runs_4plus,1808,0.5697,0.5493,0.0204
2023,team_quality,opponent_strength_bucket,50_55,opponent_runs_5plus,1740,0.4644,0.4529,0.0115
2024,team_quality,opponent_strength_bucket,50_55,opponent_runs_5plus,1490,0.4369,0.4252,0.0117
2025,team_quality,opponent_strength_bucket,50_55,opponent_runs_5plus,1808,0.4392,0.4166,0.0226
2023,team_quality,opponent_strength_bucket,50_55,team_early_deficit_scored_next2,1740,0.3155,0.3316,-0.0161
2024,team_quality,opponent_strength_bucket,50_55,team_early_deficit_scored_next2,1490,0.3034,0.3148,-0.0114
2025,team_quality,opponent_strength_bucket,50_55,team_early_deficit_scored_next2,1808,0.3407,0.3279,0.0128
2023,team_quality,opponent_strength_bucket,50_55,team_early_deficit_tied_or_led_later,1740,0.2753,0.2853,-0.01
2024,team_quality,opponent_strength_bucket,50_55,team_early_deficit_tied_or_led_later,1490,0.2577,0.2697,-0.012
2025,team_quality,opponent_strength_bucket,50_55,team_early_deficit_tied_or_led_later,1808,0.2976,0.2877,0.0099
2023,team_quality,opponent_strength_bucket,50_55,team_f5_runs_2plus,1740,0.5977,0.5945,0.0032
2024,team_quality,opponent_strength_bucket,50_55,team_f5_runs_2plus,1490,0.5396,0.5795,-0.0399
2025,team_quality,opponent_strength_bucket,50_55,team_f5_runs_2plus,1808,0.5542,0.5754,-0.0212
2023,team_quality,opponent_strength_bucket,50_55,team_post5_runs_2plus,1740,0.4747,0.4955,-0.0208
2024,team_quality,opponent_strength_bucket,50_55,team_post5_runs_2plus,1490,0.4879,0.4773,0.0106
2025,team_quality,opponent_strength_bucket,50_55,team_post5_runs_2plus,1808,0.4812,0.4701,0.0111
2023,team_quality,opponent_strength_bucket,50_55,team_runs_4plus,1740,0.5489,0.5745,-0.0256
2024,team_quality,opponent_strength_bucket,50_55,team_runs_4plus,1490,0.5208,0.55,-0.0292
2025,team_quality,opponent_strength_bucket,50_55,team_runs_4plus,1808,0.5431,0.5493,-0.0062
2023,team_quality,opponent_strength_bucket,50_55,team_runs_5plus,1740,0.419,0.4529,-0.0339
2024,team_quality,opponent_strength_bucket,50_55,team_runs_5plus,1490,0.396,0.4252,-0.0292
2025,team_quality,opponent_strength_bucket,50_55,team_runs_5plus,1808,0.3927,0.4166,-0.0239
2023,team_quality,opponent_strength_bucket,50_55,team_trailed_early_1to3,1740,0.481,0.4889,-0.0079
2024,team_quality,opponent_strength_bucket,50_55,team_trailed_early_1to3,1490,0.4906,0.4826,0.008
2025,team_quality,opponent_strength_bucket,50_55,team_trailed_early_1to3,1808,0.5094,0.4927,0.0167
2023,team_quality,opponent_strength_bucket,50_55,team_won,1740,0.4833,0.5,-0.0167
2024,team_quality,opponent_strength_bucket,50_55,team_won,1490,0.4805,0.498,-0.0175
2025,team_quality,opponent_strength_bucket,50_55,team_won,1808,0.479,0.5,-0.021
2023,team_quality,opponent_strength_bucket,55_60,f5_total_4plus,668,0.6392,0.6342,0.005
2024,team_quality,opponent_strength_bucket,55_60,f5_total_4plus,774,0.6602,0.6211,0.0391
2025,team_quality,opponent_strength_bucket,55_60,f5_total_4plus,778,0.6054,0.6226,-0.0172
2023,team_quality,opponent_strength_bucket,55_60,f5_total_5plus,668,0.5269,0.531,-0.0041
